timestamp,type,price,shares,value,signal,pnl,reason,capital_after
2024-09-28 04:00:00,OPEN_LONG,66006.5,0.015150023103785232,1000.0,BUY,,,
2024-09-28 05:00:00,CLOSE_LONG,65953.8,0.015150023103785232,,,-2.7976078113517815,DAILY_LOSS_STOP,9590.606559259835
2024-09-29 07:00:00,OPEN_SHORT,65477.01,0.015272536116111594,1000.0,SELL,,,
2024-09-30 00:00:00,CLOSE_SHORT,65463.85,0.015272536116111594,,,-1.798812438136565,DAILY_LOSS_STOP,9588.807746821698
2024-10-01 00:00:00,OPEN_SHORT,63531.99,0.015740101954936404,1000.0,SELL,,,
2024-10-02 00:00:00,CLOSE_SHORT,61046.26,0.015740101954936404,,,37.16476927607653,DAILY_LOSS_STOP,9625.972516097774
2024-10-03 00:00:00,OPEN_SHORT,60988.01,0.016396665508515526,1000.0,SELL,,,
2024-10-04 00:00:00,CLOSE_SHORT,60504.01,0.016396665508515526,,,5.9439220922276945,DAILY_LOSS_STOP,9631.916438190001
2024-10-05 00:00:00,OPEN_LONG,62170.0,0.01608492842206852,1000.0,BUY,,,
2024-10-05 01:00:00,CLOSE_LONG,62069.99,0.01608492842206852,,,-3.6070450377994803,DAILY_LOSS_STOP,9628.309393152202
2024-10-06 08:00:00,OPEN_SHORT,61989.81,0.016131683578317145,1000.0,SELL,,,
2024-10-07 00:00:00,CLOSE_SHORT,63677.98,0.016131683578317145,,,-29.260257290674076,DAILY_LOSS_STOP,9599.049135861527
2024-10-08 00:00:00,OPEN_SHORT,62552.98,0.01598644860724461,1000.0,SELL,,,
2024-10-09 00:00:00,CLOSE_SHORT,62154.0,0.01598644860724461,,,4.384651538583853,DAILY_LOSS_STOP,9603.43378740011
2024-10-10 00:00:00,OPEN_SHORT,60437.61,0.016545988499545233,1000.0,SELL,,,
2024-10-11 00:00:00,CLOSE_SHORT,60194.01,0.016545988499545233,,,2.034633401287806,DAILY_LOSS_STOP,9605.468420801399
2024-10-12 00:00:00,OPEN_LONG,62840.0,0.015913430935709738,1000.0,BUY,,,
2024-10-12 01:00:00,CLOSE_LONG,62733.67,0.015913430935709738,,,-3.690383036282469,DAILY_LOSS_STOP,9601.778037765116
2024-10-13 02:00:00,OPEN_LONG,62867.2,0.015906545861753028,1000.0,BUY,,,
2024-10-13 03:00:00,CLOSE_LONG,62712.31,0.015906545861753028,,,-4.46130112363835,DAILY_LOSS_STOP,9597.316736641478
2024-10-14 00:00:00,OPEN_SHORT,62520.18,0.015994835587485514,1000.0,SELL,,,
2024-10-14 07:00:00,CLOSE_SHORT,64620.87,0.015994835587485514,,,-35.633791361445105,SIGNAL_REVERSE,9561.682945280034
2024-10-14 08:00:00,OPEN_LONG,64427.99,0.015521204370957406,1000.0,BUY,,,
2024-10-14 09:00:00,CLOSE_LONG,64822.23,0.015521204370957406,,,4.112960531595263,DAILY_LOSS_STOP,9565.795905811628
2024-10-15 00:00:00,OPEN_LONG,65929.99,0.015167604302685317,1000.0,BUY,,,
2024-10-15 01:00:00,CLOSE_LONG,65866.48,0.015167604302685317,,,-2.962331254714286,DAILY_LOSS_STOP,9562.833574556915
2024-10-16 00:00:00,OPEN_LONG,66874.04,0.014953485687420711,1000.0,BUY,,,
2024-10-16 01:00:00,CLOSE_LONG,67375.99,0.014953485687420711,,,5.498396238660348,DAILY_LOSS_STOP,9568.331970795574
2024-10-17 02:00:00,OPEN_LONG,67472.01,0.014820960573132475,1000.0,BUY,,,
2024-10-17 03:00:00,CLOSE_LONG,67601.4,0.014820960573132475,,,-0.08423359553080445,DAILY_LOSS_STOP,9568.247737200043
2024-10-18 00:00:00,OPEN_SHORT,67214.42,0.014877759861648736,1000.0,SELL,,,
2024-10-18 16:00:00,CLOSE_SHORT,68787.88,0.014877759861648736,,,-25.432969591941628,SIGNAL_REVERSE,9542.8147676081
2024-10-18 17:00:00,OPEN_LONG,68710.14,0.014553892627783905,1000.0,BUY,,,
2024-10-18 18:00:00,CLOSE_LONG,68892.42,0.014553892627783905,,,0.6502306646443685,DAILY_LOSS_STOP,9543.464998272744
2024-10-19 05:00:00,OPEN_LONG,68390.01,0.014622018625234885,1000.0,BUY,,,
2024-10-19 06:00:00,CLOSE_LONG,68335.83,0.014622018625234885,,,-2.791428748146018,DAILY_LOSS_STOP,9540.673569524599
2024-10-21 11:00:00,OPEN_SHORT,68238.01,0.014654589135878963,1000.0,SELL,,,
2024-10-22 00:00:00,CLOSE_SHORT,67149.73,0.014654589135878963,,,13.964244561059331,DAILY_LOSS_STOP,9554.637814085658
2024-10-23 01:00:00,OPEN_SHORT,67348.46,0.014848149460284614,1000.0,SELL,,,
2024-10-24 00:00:00,CLOSE_SHORT,67432.01,0.014848149460284614,,,-3.2418034502940145,DAILY_LOSS_STOP,9551.396010635364
2024-10-25 16:00:00,OPEN_LONG,67670.0,0.014777597162701345,1000.0,BUY,,,
2024-10-25 17:00:00,CLOSE_LONG,66836.01,0.014777597162701345,,,-14.312043889463439,DAILY_LOSS_STOP,9537.0839667459
2024-10-26 03:00:00,OPEN_SHORT,66914.0,0.014944555698359088,1000.0,SELL,,,
2024-10-27 00:00:00,CLOSE_SHORT,67014.85,0.014944555698359088,,,-3.5086656006217254,DAILY_LOSS_STOP,9533.575301145278
2024-10-28 09:00:00,OPEN_LONG,68574.0,0.014582786478840377,1000.0,BUY,,,
2024-10-28 10:00:00,CLOSE_LONG,68625.87,0.014582786478840377,,,-1.244347274477036,DAILY_LOSS_STOP,9532.330953870802
2024-10-29 12:00:00,OPEN_LONG,71108.01,0.014063113283580852,1000.0,BUY,,,
2024-10-29 13:00:00,CLOSE_LONG,71804.0,0.014063113283580852,,,7.777998428025398,DAILY_LOSS_STOP,9540.108952298828
2024-10-30 00:00:00,OPEN_LONG,72289.99,0.013833173859894018,1000.0,BUY,,,
2024-10-30 01:00:00,CLOSE_LONG,72415.36,0.013833173859894018,,,-0.26746925819179523,DAILY_LOSS_STOP,9539.841483040636
2024-10-31 10:00:00,OPEN_LONG,72639.27,0.013766658172638573,1000.0,BUY,,,
2024-10-31 11:00:00,CLOSE_LONG,72226.0,0.013766658172638573,,,-7.683657476183271,DAILY_LOSS_STOP,9532.157825564453
2024-11-01 00:00:00,OPEN_SHORT,70173.73,0.014250346960322617,1000.0,SELL,,,
2024-11-02 00:00:00,CLOSE_SHORT,69665.99,0.014250346960322617,,,5.242706636799767,DAILY_LOSS_STOP,9537.400532201253
2024-11-03 00:00:00,OPEN_SHORT,69159.76,0.014459275162319825,1000.0,SELL,,,
2024-11-04 00:00:00,CLOSE_SHORT,68712.0,0.014459275162319825,,,4.480759331726972,DAILY_LOSS_STOP,9541.88129153298
2024-11-05 00:00:00,OPEN_SHORT,68030.0,0.014699397324709687,1000.0,SELL,,,
2024-11-05 16:00:00,CLOSE_SHORT,70191.98,0.014699397324709687,,,-33.811582831103806,SIGNAL_REVERSE,9508.069708701876
2024-11-05 17:00:00,OPEN_LONG,69949.66,0.014295995148511086,1000.0,BUY,,,
2024-11-05 18:00:00,CLOSE_LONG,70229.99,0.014295995148511086,,,2.0035887236623466,DAILY_LOSS_STOP,9510.073297425539
2024-11-06 00:00:00,OPEN_LONG,71096.04,0.01406548100288005,1000.0,BUY,,,
2024-11-06 01:00:00,CLOSE_LONG,71128.81,0.01406548100288005,,,-1.539535113347938,DAILY_LOSS_STOP,9508.53376231219
2024-11-07 00:00:00,OPEN_LONG,75349.08,0.013271562174349043,1000.0,BUY,,,
2024-11-07 01:00:00,CLOSE_LONG,75386.0,0.013271562174349043,,,-1.510503910598345,DAILY_LOSS_STOP,9507.023258401592
2024-11-08 08:00:00,OPEN_LONG,75802.0,0.013192264056357351,1000.0,BUY,,,
2024-11-08 09:00:00,CLOSE_LONG,75947.69,0.013192264056357351,,,-0.07994103057956181,DAILY_LOSS_STOP,9506.943317371013
2024-11-09 08:00:00,OPEN_LONG,76539.99,0.013065065725772892,1000.0,BUY,,,
2024-11-09 09:00:00,CLOSE_LONG,76554.0,0.013065065725772892,,,-1.8171414707527447,DAILY_LOSS_STOP,9505.126175900261
2024-11-10 04:00:00,OPEN_LONG,79122.02,0.012638706645760561,1000.0,BUY,,,
2024-11-10 05:00:00,CLOSE_LONG,79064.16,0.012638706645760561,,,-2.730544290957141,DAILY_LOSS_STOP,9502.395631609304
2024-11-11 00:00:00,OPEN_LONG,80579.99,0.012410028842148032,1000.0,BUY,,,
2024-11-11 01:00:00,CLOSE_LONG,81214.0,0.012410028842148032,,,5.8602143038241366,DAILY_LOSS_STOP,9508.255845913129
2024-11-12 00:00:00,OPEN_LONG,88978.57,0.011238661174258025,1000.0,BUY,,,
2024-11-12 01:00:00,CLOSE_LONG,88542.51,0.011238661174258025,,,-6.895829861055404,DAILY_LOSS_STOP,9501.360016052073
2024-11-13 13:00:00,OPEN_LONG,89152.01,0.01121679701893429,1000.0,BUY,,,
2024-11-13 14:00:00,CLOSE_LONG,91508.0,0.01121679701893429,,,24.400234947030526,DAILY_LOSS_STOP,9525.760250999103
2024-11-14 00:00:00,OPEN_LONG,90104.93,0.011098171875834098,1000.0,BUY,,,
2024-11-14 01:00:00,CLOSE_LONG,90372.01,0.011098171875834098,,,0.961135644853357,DAILY_LOSS_STOP,9526.721386643956
2024-11-15 00:00:00,OPEN_SHORT,87870.27,0.011380413420830503,1000.0,SELL,,,
2024-11-15 23:00:00,CLOSE_SHORT,91032.07,0.011380413420830503,,,-38.01857374513588,SIGNAL_REVERSE,9488.70281289882
2024-11-16 00:00:00,OPEN_LONG,91000.0,0.01098901098901099,1000.0,BUY,,,
2024-11-16 01:00:00,CLOSE_LONG,91249.29,0.01098901098901099,,,0.7367110989010826,DAILY_LOSS_STOP,9489.439523997722
2024-11-17 02:00:00,OPEN_SHORT,90024.01,0.011108147704151371,1000.0,SELL,,,
2024-11-18 00:00:00,CLOSE_SHORT,89940.0,0.011108147704151371,,,-1.0658713158856017,DAILY_LOSS_STOP,9488.373652681836
2024-11-19 12:00:00,OPEN_LONG,92467.99,0.010814553230799112,1000.0,BUY,,,
2024-11-19 13:00:00,CLOSE_LONG,91142.28,0.010814553230799112,,,-16.322624402239057,DAILY_LOSS_STOP,9472.051028279597
2024-11-20 13:00:00,OPEN_LONG,94382.88,0.010595141830806603,1000.0,BUY,,,
2024-11-20 14:00:00,CLOSE_LONG,94627.41,0.010595141830806603,,,0.5882392018553446,DAILY_LOSS_STOP,9472.639267481452
2024-11-21 00:00:00,OPEN_LONG,94709.61,0.010558590622429974,1000.0,BUY,,,
2024-11-21 01:00:00,CLOSE_LONG,94702.49,0.010558590622429974,,,-2.0751019880661943,DAILY_LOSS_STOP,9470.564165493386
2024-11-22 00:00:00,OPEN_LONG,97987.57,0.010205376049227468,1000.0,BUY,,,
2024-11-22 01:00:00,CLOSE_LONG,98081.6,0.010205376049227468,,,-1.0413481016008745,DAILY_LOSS_STOP,9469.522817391786
2024-11-23 21:00:00,OPEN_SHORT,97962.8,0.010207956489606259,1000.0,SELL,,,
2024-11-24 00:00:00,CLOSE_SHORT,97919.5,0.010207956489606259,,,-1.557553479483886,DAILY_LOSS_STOP,9467.965263912301
2024-11-25 00:00:00,OPEN_SHORT,97714.28,0.01023391872712975,1000.0,SELL,,,
2024-11-26 00:00:00,CLOSE_SHORT,93836.5,0.01023391872712975,,,37.72457024705102,DAILY_LOSS_STOP,9505.689834159353
2024-11-27 00:00:00,OPEN_SHORT,91939.33,0.01087673795316977,1000.0,SELL,,,
2024-11-27 19:00:00,CLOSE_SHORT,96627.99,0.01087673795316977,,,-53.048323497680485,SIGNAL_REVERSE,9452.641510661673
2024-11-27 20:00:00,OPEN_LONG,96482.75,0.01036454703042772,1000.0,BUY,,,
2024-11-27 21:00:00,CLOSE_LONG,96267.86,0.01036454703042772,,,-4.225010273857038,DAILY_LOSS_STOP,9448.416500387815
2024-11-28 00:00:00,OPEN_LONG,96552.01,0.01035711219269283,1000.0,BUY,,,
2024-11-28 01:00:00,CLOSE_LONG,96273.95,0.01035711219269283,,,-4.877018717683768,DAILY_LOSS_STOP,9443.539481670132
2024-11-29 14:00:00,OPEN_LONG,98002.01,0.010203872349148758,1000.0,BUY,,,
2024-11-29 15:00:00,CLOSE_LONG,98019.47,0.010203872349148758,,,-1.822018548394908,DAILY_LOSS_STOP,9441.717463121737
2024-11-30 01:00:00,OPEN_LONG,96425.22,0.01037073081088122,1000.0,BUY,,,
2024-11-30 02:00:00,CLOSE_LONG,96609.21,0.01037073081088122,,,-0.09379734886761071,DAILY_LOSS_STOP,9441.62366577287
2024-12-01 00:00:00,OPEN_SHORT,96340.6,0.010379839859830643,1000.0,SELL,,,
2024-12-02 00:00:00,CLOSE_SHORT,97436.75,0.010379839859830643,,,-13.38923932381556,DAILY_LOSS_STOP,9428.234426449053
2024-12-03 00:00:00,OPEN_SHORT,95804.03,0.01043797426893211,1000.0,SELL,,,
2024-12-04 00:00:00,CLOSE_SHORT,95746.42,0.01043797426893211,,,-1.398066970669106,DAILY_LOSS_STOP,9426.836359478384
2024-12-05 00:00:00,OPEN_LONG,98296.01,0.010173352916359475,1000.0,BUY,,,
2024-12-05 01:00:00,CLOSE_LONG,98179.14,0.010173352916359475,,,-3.187770795579354,DAILY_LOSS_STOP,9423.648588682805
2024-12-06 02:00:00,OPEN_SHORT,97589.74,0.010246978831996068,1000.0,SELL,,,
2024-12-06 23:00:00,CLOSE_SHORT,99740.84,0.010246978831996068,,,-24.06431844167207,SIGNAL_REVERSE,9399.584270241134
2024-12-07 00:00:00,OPEN_LONG,100272.01,0.009972872788727383,1000.0,BUY,,,
2024-12-07 01:00:00,CLOSE_LONG,100044.31,0.009972872788727383,,,-4.268552310859036,DAILY_LOSS_STOP,9395.315717930274
2024-12-09 03:00:00,OPEN_SHORT,99090.84,0.010091750155715706,1000.0,SELL,,,
2024-12-10 00:00:00,CLOSE_SHORT,97867.91,0.010091750155715706,,,10.353845521947505,DAILY_LOSS_STOP,9405.669563452222
2024-12-11 00:00:00,OPEN_SHORT,96412.61,0.010372087219711197,1000.0,SELL,,,
2024-12-11 15:00:00,CLOSE_SHORT,100361.64,0.010372087219711197,,,-43.00064327684936,SIGNAL_REVERSE,9362.668920175372
2024-12-11 16:00:00,OPEN_LONG,100575.99,0.009942730864493602,1000.0,BUY,,,
2024-12-11 17:00:00,CLOSE_LONG,99781.9,0.009942730864493602,,,-9.887527729033536,DAILY_LOSS_STOP,9352.781392446339
2024-12-12 00:00:00,OPEN_LONG,100772.46,0.009923346120557144,1000.0,BUY,,,
2024-12-12 01:00:00,CLOSE_LONG,100496.3,0.009923346120557144,,,-4.737690833388342,DAILY_LOSS_STOP,9348.04370161295
2024-12-13 01:00:00,OPEN_SHORT,99323.94,0.010068066168136302,1000.0,SELL,,,
2024-12-14 00:00:00,CLOSE_SHORT,101301.07,0.010068066168136302,,,-21.925781538670208,DAILY_LOSS_STOP,9326.11792007428
2024-12-15 17:00:00,OPEN_LONG,103164.0,0.009693303865689581,1000.0,BUY,,,
2024-12-15 18:00:00,CLOSE_LONG,103204.0,0.009693303865689581,,,-1.6126555775269935,DAILY_LOSS_STOP,9324.505264496755
2024-12-16 02:00:00,OPEN_LONG,104585.32,0.009561571356285948,1000.0,BUY,,,
2024-12-16 03:00:00,CLOSE_LONG,104582.28,0.009561571356285948,,,-2.0290381097462387,DAILY_LOSS_STOP,9322.476226387009
2024-12-17 03:00:00,OPEN_LONG,106866.49,0.009357470241607074,1000.0,BUY,,,
2024-12-17 04:00:00,CLOSE_LONG,106500.77,0.009357470241607074,,,-5.418791802743726,DAILY_LOSS_STOP,9317.057434584265
2024-12-18 01:00:00,OPEN_SHORT,105332.84,0.0094937153503124,1000.0,SELL,,,
2024-12-19 00:00:00,CLOSE_SHORT,100831.16,0.0094937153503124,,,40.780406186712526,DAILY_LOSS_STOP,9357.837840770977
2024-12-20 00:00:00,OPEN_SHORT,97248.22,0.010282964562230547,1000.0,SELL,,,
2024-12-21 00:00:00,CLOSE_SHORT,97525.77,0.010282964562230547,,,-4.856890851061166,DAILY_LOSS_STOP,9352.980949919916
2024-12-22 00:00:00,OPEN_SHORT,97253.01,0.010282458095641461,1000.0,SELL,,,
2024-12-23 00:00:00,CLOSE_SHORT,94390.84,0.010282458095641461,,,27.45957323068967,DAILY_LOSS_STOP,9380.440523150606
2024-12-24 01:00:00,OPEN_SHORT,94123.43,0.010624347200266714,1000.0,SELL,,,
2024-12-24 15:00:00,CLOSE_SHORT,98300.0,0.010624347200266714,,,-46.41770311600408,SIGNAL_REVERSE,9334.022820034603
2024-12-24 17:00:00,OPEN_LONG,98797.47,0.010121716679587037,1000.0,BUY,,,
2024-12-24 18:00:00,CLOSE_LONG,98618.66,0.010121716679587037,,,-3.8080542953173335,DAILY_LOSS_STOP,9330.214765739285
2024-12-25 00:00:00,OPEN_LONG,98418.42,0.010160699592616911,1000.0,BUY,,,
2024-12-25 01:00:00,CLOSE_LONG,97983.18,0.010160699592616911,,,-6.417920547799781,DAILY_LOSS_STOP,9323.796845191486
2024-12-26 08:00:00,OPEN_SHORT,95878.56,0.010429860440123423,1000.0,SELL,,,
2024-12-27 00:00:00,CLOSE_SHORT,95794.56,0.010429860440123423,,,-1.1230156147524895,DAILY_LOSS_STOP,9322.673829576734
2024-12-28 00:00:00,OPEN_SHORT,94398.75,0.010593360611236908,1000.0,SELL,,,
2024-12-29 00:00:00,CLOSE_SHORT,95148.49,0.010593360611236908,,,-9.950208450853324,DAILY_LOSS_STOP,9312.72362112588
2024-12-30 00:00:00,OPEN_SHORT,93583.96,0.010685591847149874,1000.0,SELL,,,
2024-12-31 00:00:00,CLOSE_SHORT,92450.0,0.010685591847149874,,,10.129150764725296,DAILY_LOSS_STOP,9322.852771890606
2025-01-01 00:00:00,OPEN_LONG,94401.14,0.010593092413926357,1000.0,BUY,,,
2025-01-01 01:00:00,CLOSE_LONG,93607.74,0.010593092413926357,,,-10.396154961687898,DAILY_LOSS_STOP,9312.456616928917
2025-01-02 04:00:00,OPEN_LONG,95708.07,0.010448439718824127,1000.0,BUY,,,
2025-01-02 05:00:00,CLOSE_LONG,95596.48,0.010448439718824127,,,-3.1647754468353924,DAILY_LOSS_STOP,9309.291841482082
2025-01-03 01:00:00,OPEN_LONG,96985.47,0.010310822847999808,1000.0,BUY,,,
2025-01-03 02:00:00,CLOSE_LONG,96966.85,0.010310822847999808,,,-2.1917955339081345,DAILY_LOSS_STOP,9307.100045948173
2025-01-04 07:00:00,OPEN_LONG,98271.88,0.010175850914829348,1000.0,BUY,,,
2025-01-04 08:00:00,CLOSE_LONG,97906.07,0.010175850914829348,,,-5.718705595130359,DAILY_LOSS_STOP,9301.381340353042
2025-01-05 14:00:00,OPEN_SHORT,97855.06,0.010219195614411763,1000.0,SELL,,,
2025-01-06 00:00:00,CLOSE_SHORT,98217.23,0.010219195614411763,,,-5.704787161747163,DAILY_LOSS_STOP,9295.676553191295
2025-01-07 00:00:00,OPEN_LONG,102042.46,0.00979984214414274,1000.0,BUY,,,
2025-01-07 01:00:00,CLOSE_LONG,101915.66,0.00979984214414274,,,-3.2413773638933208,DAILY_LOSS_STOP,9292.435175827402
2025-01-08 00:00:00,OPEN_SHORT,97268.49,0.010280821672054331,1000.0,SELL,,,
2025-01-09 00:00:00,CLOSE_SHORT,95135.3,0.010280821672054331,,,19.95287692859233,DAILY_LOSS_STOP,9312.388052755994
2025-01-10 00:00:00,OPEN_SHORT,92775.84,0.010778668239489936,1000.0,SELL,,,
2025-01-10 19:00:00,CLOSE_SHORT,95327.06,0.010778668239489936,,,-29.526252739937263,SIGNAL_REVERSE,9282.861800016057
2025-01-10 20:00:00,OPEN_LONG,94672.05,0.010562779616581662,1000.0,BUY,,,
2025-01-10 21:00:00,CLOSE_LONG,94613.26,0.010562779616581662,,,-2.6203648278452647,DAILY_LOSS_STOP,9280.24143518821
2025-01-12 09:00:00,OPEN_SHORT,93906.22,0.010648921871202994,1000.0,SELL,,,
2025-01-13 00:00:00,CLOSE_SHORT,95325.43,0.010648921871202994,,,-17.12816946523867,DAILY_LOSS_STOP,9263.113265722972
2025-01-14 10:00:00,OPEN_LONG,96697.08,0.01034157391309024,1000.0,BUY,,,
2025-01-14 11:00:00,CLOSE_LONG,96548.04,0.01034157391309024,,,-3.539766867830963,DAILY_LOSS_STOP,9259.573498855141
2025-01-15 00:00:00,OPEN_LONG,96889.36,0.010321050732505612,1000.0,BUY,,,
2025-01-15 01:00:00,CLOSE_LONG,97349.62,0.010321050732505612,,,2.7456164433328922,DAILY_LOSS_STOP,9262.319115298475
2025-01-16 00:00:00,OPEN_LONG,99869.26,0.010013091115324176,1000.0,BUY,,,
2025-01-16 01:00:00,CLOSE_LONG,100082.35,0.010013091115324176,,,0.13155589617895203,DAILY_LOSS_STOP,9262.450671194654
2025-01-17 08:00:00,OPEN_LONG,102136.01,0.009790866120577845,1000.0,BUY,,,
2025-01-17 09:00:00,CLOSE_LONG,101861.26,0.009790866120577845,,,-4.68735042616197,DAILY_LOSS_STOP,9257.763320768492
2025-01-18 00:00:00,OPEN_LONG,104656.87,0.009555034466442576,1000.0,BUY,,,
2025-01-18 01:00:00,CLOSE_LONG,104268.14,0.009555034466442576,,,-5.710614219592003,DAILY_LOSS_STOP,9252.0527065489
2025-01-19 05:00:00,OPEN_LONG,105116.52,0.00951325253157163,1000.0,BUY,,,
2025-01-19 06:00:00,CLOSE_LONG,105568.29,0.00951325253157163,,,2.2935042940919175,DAILY_LOSS_STOP,9254.346210842992
2025-01-20 00:00:00,OPEN_SHORT,99794.51,0.010020591313089267,1000.0,SELL,,,
2025-01-20 08:00:00,CLOSE_SHORT,108320.01,0.010020591313089267,,,-87.51598179098221,SIGNAL_REVERSE,9166.83022905201
2025-01-20 09:00:00,OPEN_LONG,108132.05,0.009247951925446711,1000.0,BUY,,,
2025-01-20 10:00:00,CLOSE_LONG,107964.56,0.009247951925446711,,,-3.5473905285250567,DAILY_LOSS_STOP,9163.282838523484
2025-01-21 05:00:00,OPEN_SHORT,101365.98,0.009865242756988095,1000.0,SELL,,,
2025-01-22 00:00:00,CLOSE_SHORT,105948.0,0.009865242756988095,,,-47.24794235699176,DAILY_LOSS_STOP,9116.034896166493
2025-01-23 00:00:00,OPEN_SHORT,103307.51,0.009679838377674575,1000.0,SELL,,,
2025-01-24 00:00:00,CLOSE_SHORT,103446.62,0.009679838377674575,,,-3.3479088790348897,DAILY_LOSS_STOP,9112.686987287458
2025-01-25 06:00:00,OPEN_SHORT,104308.0,0.009586992368754075,1000.0,SELL,,,
2025-01-26 00:00:00,CLOSE_SHORT,104599.96,0.009586992368754075,,,-4.80181731027335,DAILY_LOSS_STOP,9107.885169977184
2025-01-27 00:00:00,OPEN_SHORT,101728.0,0.009830135262661214,1000.0,SELL,,,
2025-01-28 00:00:00,CLOSE_SHORT,101856.01,0.009830135262661214,,,-3.2596139705880205,DAILY_LOSS_STOP,9104.625556006597
2025-01-29 00:00:00,OPEN_SHORT,101702.59,0.009832591284056778,1000.0,SELL,,,
2025-01-29 20:00:00,CLOSE_SHORT,104193.93,0.009832591284056778,,,-26.52082429759139,SIGNAL_REVERSE,9078.104731709005
2025-01-29 21:00:00,OPEN_LONG,103741.11,0.009639380183998417,1000.0,BUY,,,
2025-01-29 22:00:00,CLOSE_LONG,103492.06,0.009639380183998417,,,-4.398286947189945,DAILY_LOSS_STOP,9073.706444761816
2025-01-30 00:00:00,OPEN_LONG,104026.04,0.009612977673667094,1000.0,BUY,,,
2025-01-30 01:00:00,CLOSE_LONG,104264.15,0.009612977673667094,,,0.2866571677632237,DAILY_LOSS_STOP,9073.993101929578
2025-01-31 10:00:00,OPEN_SHORT,104284.1,0.009589189531290005,1000.0,SELL,,,
2025-02-01 00:00:00,CLOSE_SHORT,102494.94,0.009589189531290005,,,15.173750936144756,DAILY_LOSS_STOP,9089.166852865723
2025-02-02 00:00:00,OPEN_SHORT,101243.86,0.009877142179288699,1000.0,SELL,,,
2025-02-03 00:00:00,CLOSE_SHORT,96511.33,0.009877142179288699,,,44.790615549427,DAILY_LOSS_STOP,9133.95746841515
2025-02-04 00:00:00,OPEN_LONG,101058.01,0.00989530666594365,1000.0,BUY,,,
2025-02-04 01:00:00,CLOSE_LONG,101382.68,0.00989530666594365,,,1.209496506016876,DAILY_LOSS_STOP,9135.166964921167
2025-02-05 00:00:00,OPEN_SHORT,98274.01,0.010175630362493604,1000.0,SELL,,,
2025-02-06 00:00:00,CLOSE_SHORT,96826.96,0.010175630362493604,,,12.73937056196246,DAILY_LOSS_STOP,9147.90633548313
2025-02-07 00:00:00,OPEN_SHORT,96507.75,0.010361862130243427,1000.0,SELL,,,
2025-02-08 00:00:00,CLOSE_SHORT,96650.14,0.010361862130243427,,,-3.476900974274031,DAILY_LOSS_STOP,9144.429434508857
2025-02-09 00:00:00,OPEN_SHORT,96568.0,0.010355397233037859,1000.0,SELL,,,
2025-02-10 00:00:00,CLOSE_SHORT,96717.98,0.010355397233037859,,,-3.554655579487985,DAILY_LOSS_STOP,9140.874778929368
2025-02-11 01:00:00,OPEN_LONG,97994.23,0.01020468245936521,1000.0,BUY,,,
2025-02-11 02:00:00,CLOSE_LONG,97764.0,0.01020468245936521,,,-4.347074618576926,DAILY_LOSS_STOP,9136.52770431079
2025-02-12 00:00:00,OPEN_SHORT,96060.0,0.010410160316468874,1000.0,SELL,,,
2025-02-12 19:00:00,CLOSE_SHORT,97205.06,0.010410160316468874,,,-13.932178430147587,SIGNAL_REVERSE,9122.595525880643
2025-02-12 22:00:00,OPEN_LONG,97806.57,0.010224262030659084,1000.0,BUY,,,
2025-02-12 23:00:00,CLOSE_LONG,97869.99,0.010224262030659084,,,-1.3522257247134348,DAILY_LOSS_STOP,9121.24330015593
2025-02-13 06:00:00,OPEN_LONG,96056.72,0.01041051578692256,1000.0,BUY,,,
2025-02-13 07:00:00,CLOSE_LONG,96070.23,0.01041051578692256,,,-1.859494577787018,DAILY_LOSS_STOP,9119.383805578142
2025-02-14 00:00:00,OPEN_SHORT,96750.83,0.010335828643537218,1000.0,SELL,,,
2025-02-14 16:00:00,CLOSE_SHORT,97658.7,0.010335828643537218,,,-11.392972339358721,SIGNAL_REVERSE,9107.990833238782
2025-02-14 17:00:00,OPEN_LONG,98526.0,0.010149605180358484,1000.0,BUY,,,
2025-02-14 18:00:00,CLOSE_LONG,98192.84,0.010149605180358484,,,-5.378061019426241,DAILY_LOSS_STOP,9102.612772219356
2025-02-15 07:00:00,OPEN_LONG,97346.26,0.010272608315922974,1000.0,BUY,,,
2025-02-15 08:00:00,CLOSE_LONG,97505.51,0.010272608315922974,,,-0.3657230385636012,DAILY_LOSS_STOP,9102.247049180793
2025-02-16 09:00:00,OPEN_SHORT,97365.74,0.010270553071337002,1000.0,SELL,,,
2025-02-17 00:00:00,CLOSE_SHORT,96319.22,0.010270553071337002,,,8.759087539415987,DAILY_LOSS_STOP,9111.006136720209
2025-02-18 00:00:00,OPEN_SHORT,95637.93,0.010456102510792528,1000.0,SELL,,,
2025-02-19 00:00:00,CLOSE_SHORT,95330.15,0.010456102510792528,,,1.2213974100026235,DAILY_LOSS_STOP,9112.227534130212
2025-02-20 04:00:00,OPEN_LONG,97224.46,0.010285477543408314,1000.0,BUY,,,
2025-02-20 05:00:00,CLOSE_LONG,96909.99,0.010285477543408314,,,-5.23123964895251,DAILY_LOSS_STOP,9106.99629448126
2025-02-21 18:00:00,OPEN_SHORT,96543.52,0.01035802299315376,1000.0,SELL,,,
2025-02-22 00:00:00,CLOSE_SHORT,96185.9,0.01035802299315376,,,1.7079404189946672,DAILY_LOSS_STOP,9108.704234900255
2025-02-23 05:00:00,OPEN_SHORT,96208.62,0.01039407903366663,1000.0,SELL,,,
