signal,trend,composite,tech_score,emotion_score,rsi,macd,bb_position,fear_greed,price_change_24h_pct,close,timestamp
NEUTRAL,neutral,47,63,18,65.15511386524527,-42.197340666592936,0.8999773115801861,76,-0.08419754955182324,67724.0,2024-10-22 22:00:00
NEUTRAL,neutral,51,69,18,58.09498992422998,-38.822009709023405,0.5955869973383509,76,0.07198248673518926,67426.0,2024-10-22 23:00:00
NEUTRAL,neutral,52,71,18,49.90639641718254,-55.42843691082089,0.3611561943482253,76,0.04378275236551765,67179.13,2024-10-23 00:00:00
NEUTRAL,neutral,51,69,18,50.83427233380688,-54.299701106981956,0.5463377850371278,75,-0.2367561080276026,67348.46,2024-10-23 01:00:00
NEUTRAL,neutral,51,69,18,51.93598794153569,-72.93582318538392,0.3029168686285384,76,-0.32863800248464914,67096.0,2024-10-23 02:00:00
SELL,bearish,40,52,18,51.450244963273825,-87.81442796834745,0.3069525902452105,76,-0.4569222564409392,67082.1,2024-10-23 03:00:00
SELL,neutral,40,53,18,43.07714759425634,-87.67117612629954,0.43157436942713767,76,-0.4087218086999411,67217.48,2024-10-23 04:00:00
SELL,neutral,39,51,18,45.793776314457496,-96.96371469873702,0.2704865181450678,76,-0.7294022979287274,67087.06,2024-10-23 05:00:00
SELL,bearish,39,51,18,48.88398196703069,-116.6613592817157,0.11501438344358852,77,-0.9685371206213822,66917.55,2024-10-23 06:00:00
SELL,bearish,40,53,18,37.21003469439415,-135.96644994607777,0.10001932358508885,77,-0.8154950891664958,66852.34,2024-10-23 07:00:00
SELL,bearish,42,56,18,30.04592936957161,-175.25577796010475,-0.09893638848894884,77,-0.6036835949166153,66530.0,2024-10-23 08:00:00
SELL,bearish,44,59,18,26.511824488429482,-205.15760728207533,-0.02280278170691342,77,-0.6631121077920854,66516.0,2024-10-23 09:00:00
NEUTRAL,bearish,47,63,18,23.35008438202118,-235.6449367248424,-0.014331134044872263,77,-1.1704623800468328,66398.19,2024-10-23 10:00:00
NEUTRAL,bearish,47,63,18,23.81424079168937,-255.58441208058503,0.06606790341142214,77,-1.3152469236238362,66414.0,2024-10-23 11:00:00
NEUTRAL,bearish,47,63,18,16.544509049205757,-268.0768852273177,0.11248215801371499,77,-0.8468888092678872,66416.72,2024-10-23 12:00:00
SELL,bearish,44,58,18,34.649639045801536,-244.23438543941302,0.35415826920144916,77,-0.29584372478012044,66800.0,2024-10-23 13:00:00
SELL,bearish,40,53,18,33.60908014097454,-247.5004111276503,0.20423142609206182,77,-1.5823643412287036,66490.0,2024-10-23 14:00:00
SELL,bearish,45,60,18,24.424388469566736,-268.5027912409132,0.10286059156680663,77,-1.5737132531348896,66223.44,2024-10-23 15:00:00
SELL,bearish,45,60,18,23.433928353298185,-309.45265838102205,-0.0028970161706340825,77,-1.6247780405808543,65878.02,2024-10-23 16:00:00
SELL,bearish,45,60,18,22.077874040329633,-350.3501023411518,-0.00037752277915258515,77,-2.388567147837606,65723.32,2024-10-23 17:00:00
SELL,bearish,42,56,18,27.9715072656321,-351.7182980097423,0.18254243909763201,76,-1.9695926393114238,66057.79,2024-10-23 18:00:00
SELL,bearish,40,53,18,39.45384836968788,-315.73966728843516,0.41172135236787766,76,-1.4981258978189693,66472.0,2024-10-23 19:00:00
NEUTRAL,bearish,50,68,18,45.77802842163514,-268.2380088339851,0.5335440501529953,76,-1.2779126932417229,66669.0,2024-10-23 20:00:00
NEUTRAL,bearish,49,66,18,43.00532025236558,-248.305848975564,0.40922079936199973,75,-1.659646834190065,66414.01,2024-10-23 21:00:00
NEUTRAL,bearish,48,65,18,49.00624407646614,-225.15722402693063,0.4624266799001328,76,-1.8472624180497221,66472.96,2024-10-23 22:00:00
NEUTRAL,bearish,49,67,18,52.50113874313108,-188.84434437740128,0.606602460690239,76,-1.1232313944175898,66668.65,2024-10-23 23:00:00
NEUTRAL,neutral,49,67,18,63.981272111542424,-97.3471954283159,1.0779410292076081,75,0.37642642886264177,67432.01,2024-10-24 00:00:00
NEUTRAL,neutral,49,66,18,61.10699341252695,-37.62188277102541,0.9504868409140848,74,-0.1192157920166359,67268.17,2024-10-24 01:00:00
NEUTRAL,neutral,50,68,18,62.92672406311269,24.873355154442834,0.9988486765455281,74,0.5419548110170647,67459.63,2024-10-24 02:00:00
NEUTRAL,neutral,51,69,18,55.30083754154934,53.89197911138763,0.8381867357230062,75,0.19537253604164917,67213.16,2024-10-24 03:00:00
NEUTRAL,neutral,49,67,18,61.87638938804722,89.49708928722248,0.8787311344119199,75,0.24504042698418882,67382.19,2024-10-24 04:00:00
NEUTRAL,neutral,48,65,18,66.25757601671346,114.9218668974936,0.831632111012596,75,0.41280688108855657,67364.0,2024-10-24 05:00:00
NEUTRAL,neutral,48,65,18,68.23011005848002,114.06672836538928,0.6973953196981029,75,0.3025215358302802,67119.99,2024-10-24 06:00:00
NEUTRAL,neutral,46,62,18,71.50327520305638,112.34333802410401,0.6810305634542182,75,0.40498208439676553,67123.08,2024-10-24 07:00:00
NEUTRAL,bearish,49,67,18,62.46011596925638,88.15762379062653,0.5461114387239829,75,0.48529986472267694,66852.87,2024-10-24 08:00:00
NEUTRAL,bearish,51,70,18,57.215780411628046,70.04918530239956,0.5550832250280947,75,0.5412231643514342,66876.0,2024-10-24 09:00:00
NEUTRAL,bearish,51,70,18,56.07007016550029,64.95432112726849,0.6013096026717473,75,0.9063500074324438,66999.99,2024-10-24 10:00:00
NEUTRAL,neutral,49,66,18,65.81151946381334,83.037213056974,0.712612094101008,75,1.3129611226548654,67285.99,2024-10-24 11:00:00
NEUTRAL,neutral,50,68,18,67.82778143691957,114.74640516079671,0.8006780685555508,75,1.6577602748223619,67517.75,2024-10-24 12:00:00
NEUTRAL,neutral,50,68,18,69.81151409958517,169.25285019757575,0.9771621285776684,75,1.6556736526946114,67905.99,2024-10-24 13:00:00
NEUTRAL,bullish,53,72,18,57.14481634757229,200.47820912727911,0.8910418918522693,76,1.9495713641149104,67786.27,2024-10-24 14:00:00
NEUTRAL,bullish,53,72,18,59.02055950170489,215.87325433855585,0.8122429987226275,76,2.2315059441188723,67701.22,2024-10-24 15:00:00
NEUTRAL,bullish,54,74,18,52.45101606609943,215.3373694831389,0.7143271016560376,76,2.574637185513451,67574.14,2024-10-24 16:00:00
NEUTRAL,bullish,51,70,18,60.15031353740112,218.78945548548654,0.7464478782697285,77,2.9367353931602835,67653.44,2024-10-24 17:00:00
NEUTRAL,bullish,51,70,18,60.32465237127306,233.24485670686408,0.8504977747338514,77,2.6858452273380795,67832.0,2024-10-24 18:00:00
NEUTRAL,bullish,50,68,18,67.92674559215159,280.0265544534486,1.097520811498724,76,2.7647580936333904,68309.79,2024-10-24 19:00:00
NEUTRAL,bullish,48,65,18,71.45403575369542,304.4104309847753,0.9478896655901408,76,2.290419835305757,68196.0,2024-10-24 20:00:00
NEUTRAL,bullish,48,65,18,73.05420777447264,332.1716968599212,0.9612320565025868,76,2.9120361803179673,68348.01,2024-10-24 21:00:00
NEUTRAL,bullish,47,63,18,76.08962421339416,337.03557528791134,0.8316460810811083,76,2.5737081664484185,68183.78,2024-10-24 22:00:00
NEUTRAL,bullish,47,63,18,76.00844997281445,338.16214014987054,0.8046525593387844,76,2.294376742291915,68198.28,2024-10-24 23:00:00
NEUTRAL,bullish,49,66,18,68.82879590714415,318.51791444171977,0.6791090282111187,76,0.8264027722145739,67989.27,2024-10-25 00:00:00
NEUTRAL,bullish,50,68,18,64.4816382205911,297.93616593029583,0.6532540824651855,76,1.0428855133118642,67969.7,2024-10-25 01:00:00
SELL,bullish,45,61,18,62.336151365104165,286.1766060888185,0.6828295426681884,76,0.9003310572560208,68066.99,2024-10-25 02:00:00
NEUTRAL,bullish,47,64,18,52.68887494790208,268.996248878655,0.6335510096071604,77,1.1825660331994392,68008.0,2024-10-25 03:00:00
NEUTRAL,bullish,48,65,18,48.96456444094869,231.4105416754901,0.46103222225403817,77,0.5369519749951701,67744.0,2024-10-25 04:00:00
NEUTRAL,bullish,47,64,18,51.42154946094776,200.3796822807053,0.4313165194585193,77,0.5837093996793552,67757.21,2024-10-25 05:00:00
NEUTRAL,bullish,47,64,18,51.844873928031625,164.92952540695842,0.2907147771081626,77,0.7839989249104562,67646.21,2024-10-25 06:00:00
NEUTRAL,bullish,48,65,18,46.945211473719425,126.16248483171512,0.1510816573925845,77,0.6091645377417132,67531.97,2024-10-25 07:00:00
NEUTRAL,bullish,48,65,18,45.519481860970316,104.44525948267255,0.2572374653086728,77,1.2050791536698524,67658.5,2024-10-25 08:00:00
NEUTRAL,bullish,50,68,18,35.56912927951048,100.50173239172727,0.43823409031610405,77,1.4374065434535455,67837.28,2024-10-25 09:00:00
NEUTRAL,bullish,50,68,18,38.94544251315141,97.69866435874428,0.45238712865520814,77,1.2764778024593637,67855.23,2024-10-25 10:00:00
NEUTRAL,bullish,49,66,18,42.61461344257461,114.37684565075324,0.6823119487931583,77,1.2183814193712283,68105.79,2024-10-25 11:00:00
NEUTRAL,bullish,48,65,18,45.98952300722298,122.63916038780008,0.6200326296447942,77,0.805936216772607,68061.9,2024-10-25 12:00:00
NEUTRAL,bullish,53,72,18,53.81853785896541,149.42086953633407,0.8635723328727167,77,0.6302978573760498,68334.0,2024-10-25 13:00:00
NEUTRAL,bullish,50,68,18,60.12195121945888,166.89085967221763,0.8053553987506935,77,0.7745521327549021,68311.31,2024-10-25 14:00:00
NEUTRAL,bullish,47,63,18,43.62175203985305,129.11389058014902,0.2141584307303827,76,-0.01655804725528842,67690.01,2024-10-25 15:00:00
NEUTRAL,bullish,48,65,18,40.61600283651721,96.44892743871605,0.22396865011096337,76,0.14185900109124905,67670.0,2024-10-25 16:00:00
NEUTRAL,neutral,51,69,18,29.725110284563073,3.2284699639421888,-0.2667616124215245,75,-1.2082608068414658,66836.01,2024-10-25 17:00:00
SELL,neutral,37,53,8,37.26609510621727,-54.639734268028405,-0.02054357706938685,85,-1.1873304634980486,67026.61,2024-10-25 18:00:00
SELL,neutral,40,53,18,34.779632581142934,-113.44394289115735,-0.029122570102613925,75,-2.1370143284000664,66850.0,2024-10-25 19:00:00
SELL,neutral,38,50,18,38.02565906045737,-151.2036625486944,0.08539461376255324,75,-1.84469763622499,66937.99,2024-10-25 20:00:00
SELL,bullish,37,48,18,46.34597912521262,-150.35360059891536,0.3024097085886525,75,-1.5364163492104566,67297.9,2024-10-25 21:00:00
SELL,bearish,38,50,18,36.231075867281376,-201.5395224262902,0.0220847529624535,74,-2.284062279914667,66626.42,2024-10-25 22:00:00
SELL,bearish,37,53,8,34.35933633433548,-233.60929568221036,0.1112009715885709,84,-2.199395644582236,66698.33,2024-10-25 23:00:00
SELL,bearish,37,53,8,34.712938200499835,-253.0679579689604,0.16845166719778318,84,-1.8433349850645597,66736.0,2024-10-26 00:00:00
SELL,bearish,39,56,8,29.706827870559053,-267.3447109518165,0.19257521240857223,84,-1.8503980450112256,66711.99,2024-10-26 01:00:00
SELL,bearish,37,53,8,32.772177247778714,-264.69915034349833,0.27289177747713017,84,-1.7920727800656566,66847.18,2024-10-26 02:00:00
SELL,bearish,39,56,8,28.615617225559987,-254.27953276896733,0.31689221111950333,84,-1.608634278320198,66914.0,2024-10-26 03:00:00
SELL,bearish,41,59,8,29.540515554262583,-240.50040751519555,0.34656964439447674,84,-1.1749084789796749,66948.07,2024-10-26 04:00:00
SELL,bearish,35,51,8,40.35982433770542,-212.29157254412712,0.43703518250860407,85,-0.9227209916110812,67132.0,2024-10-26 05:00:00
NEUTRAL,bearish,47,69,8,41.41596931537969,-184.73762409048504,0.46700728234137245,85,-0.7039270936243236,67170.03,2024-10-26 06:00:00
NEUTRAL,bearish,46,67,8,53.83839375783401,-173.97076847478456,0.41472277126046203,86,-0.7758991778264335,67007.99,2024-10-26 07:00:00
NEUTRAL,bearish,49,67,18,52.48217173941622,-153.44869335166004,0.49525399596056163,76,-0.7742560062667714,67134.65,2024-10-26 08:00:00
NEUTRAL,bearish,49,67,18,54.92279802459275,-141.9952305816696,0.48444193705651023,76,-1.153539764566025,67054.75,2024-10-26 09:00:00
NEUTRAL,bearish,46,67,8,52.91029456784805,-131.46656054157938,0.5321919454192237,86,-1.180852234971408,67053.96,2024-10-26 10:00:00
NEUTRAL,bearish,47,68,8,45.34237477713108,-115.01536252678488,0.654507303288886,86,-1.4210098730225385,67138.0,2024-10-26 11:00:00
SELL,bearish,40,58,8,67.74185125541243,-109.10305225847696,0.6060922038261896,88,-1.5100812642609096,67034.11,2024-10-26 12:00:00
NEUTRAL,bearish,47,63,18,58.0380396827992,-114.4044268088619,0.406434323699273,78,-2.1072965141803457,66894.0,2024-10-26 13:00:00
NEUTRAL,bearish,47,64,18,52.43004649187919,-124.91308861547441,0.2911371296851845,78,-2.2153286183502985,66797.99,2024-10-26 14:00:00
NEUTRAL,bearish,49,66,18,56.511291213242885,-124.6630306164734,0.41037499570702096,78,-1.1870584743597923,66886.49,2024-10-26 15:00:00
NEUTRAL,bearish,49,66,18,55.11480485863993,-115.5877654535434,0.5371596659126998,78,-1.0196689818235516,66979.99,2024-10-26 16:00:00
NEUTRAL,bearish,51,69,18,55.633888601213854,-100.6181672153034,0.6844293180426814,78,0.3381261089643317,67062.0,2024-10-26 17:00:00
NEUTRAL,bearish,51,70,18,53.61433265861029,-89.33864532249572,0.6358376113627064,78,0.022961029955115286,67042.0,2024-10-26 18:00:00
NEUTRAL,neutral,51,70,18,51.837439171476554,-68.63510372188466,0.8411266038968007,78,0.49063575168288853,67177.99,2024-10-26 19:00:00
NEUTRAL,neutral,51,70,18,53.667817143326886,-44.654550003790064,0.9487525582325071,78,0.4892139725139577,67265.46,2024-10-26 20:00:00
NEUTRAL,neutral,50,68,18,56.87692971944888,-32.42848028158187,0.7791642630670772,78,-0.17991646098910463,67176.82,2024-10-26 21:00:00
NEUTRAL,bearish,53,73,18,49.88434715051494,-26.05548001168063,0.6710056394642793,78,0.7588281045266987,67132.0,2024-10-26 22:00:00
NEUTRAL,bearish,53,72,18,51.71989393754567,-23.895716495258966,0.572885242691431,78,0.5913641316056761,67092.76,2024-10-26 23:00:00
NEUTRAL,bearish,52,71,18,48.34578261268411,-28.146320959654986,0.39498722132816355,78,0.41784044593624614,67014.85,2024-10-27 00:00:00
NEUTRAL,bearish,53,73,18,47.27762523954299,-26.36230655471445,0.5343625135963059,78,0.5440551241238545,67074.94,2024-10-27 01:00:00
NEUTRAL,bearish,51,70,18,50.92491838948754,-26.334576675581047,0.5006021302561886,78,0.30939225858144237,67054.0,2024-10-27 02:00:00
NEUTRAL,neutral,49,66,18,66.89473729160295,-7.2208330189896515,0.960600297007106,78,0.5612726783632782,67289.57,2024-10-27 03:00:00
NEUTRAL,bearish,48,65,18,65.03051691916835,-2.499457413185155,0.6874830161522858,78,0.31655878952148164,67160.0,2024-10-27 04:00:00
NEUTRAL,neutral,49,67,18,62.98073964671329,2.9687366644502617,0.7149224057738545,78,0.0742120002383384,67181.82,2024-10-27 05:00:00
NEUTRAL,neutral,51,69,18,59.82637729541221,7.552549840213032,0.7062052634150333,78,0.02377548439385091,67186.0,2024-10-27 06:00:00
NEUTRAL,neutral,51,69,18,57.2141224281631,12.494482672045706,0.7310115728598509,78,0.2925322786133222,67204.01,2024-10-27 07:00:00
NEUTRAL,neutral,51,69,18,59.328358208870824,17.97816813661484,0.7491246315248253,78,0.13606982385401256,67226.0,2024-10-27 08:00:00
NEUTRAL,bearish,52,71,18,48.460293482878484,15.963070786790922,0.5847600318079553,78,0.14122787721972951,67149.45,2024-10-27 09:00:00
NEUTRAL,bearish,53,72,18,40.1496480827101,9.300381173263304,0.41409056950481044,78,0.050765085313364544,67088.0,2024-10-27 10:00:00
NEUTRAL,bearish,51,70,18,47.1379286065542,7.168412032478955,0.48111304047258535,78,-0.014835115731781645,67128.04,2024-10-27 11:00:00
NEUTRAL,neutral,50,68,18,62.41522440046745,27.111189349161577,1.1509859363814903,78,0.5458265948484975,67400.0,2024-10-27 12:00:00
NEUTRAL,neutral,47,63,18,70.82829119156509,59.65768224000931,1.2908316168819682,78,1.0793195204353179,67616.0,2024-10-27 13:00:00
SELL,bullish,45,61,18,77.06889425819577,90.85818029135407,1.1884888744646611,78,1.3443518285505274,67695.99,2024-10-27 14:00:00
SELL,bullish,45,61,18,77.70522460136682,121.92571374708496,1.1303076742246836,78,1.353786093424847,67791.99,2024-10-27 15:00:00
SELL,bullish,45,61,18,79.5613914477353,147.74949963123072,1.047893524131073,78,1.266064685886037,67828.0,2024-10-27 16:00:00
NEUTRAL,bullish,47,63,18,70.58596863031735,160.84962247914518,0.9169313868161045,78,1.0403805433777613,67759.7,2024-10-27 17:00:00
NEUTRAL,bullish,49,66,18,66.50165016493969,153.3497230297362,0.7127752758710882,78,0.7726499806091747,67560.0,2024-10-27 18:00:00
NEUTRAL,bullish,47,63,18,72.57090353869003,168.86006137530785,0.9143761339529191,77,1.0003425229007323,67850.0,2024-10-27 19:00:00
NEUTRAL,bullish,49,66,18,68.41475968510275,172.06855937965156,0.8067855097303716,77,0.7381946098339087,67762.01,2024-10-27 20:00:00
NEUTRAL,bullish,47,63,18,71.178776881819,186.0231540055247,0.8967335195509307,77,1.1212052014370144,67930.01,2024-10-27 21:00:00
NEUTRAL,bullish,47,63,18,73.80725140239898,210.31130473513622,0.9782273244095672,77,1.4776857534409826,68124.0,2024-10-27 22:00:00
NEUTRAL,bullish,47,63,18,72.8131064532637,218.7830888710305,0.8548938260025273,77,1.384560718623007,68021.7,2024-10-27 23:00:00
NEUTRAL,bullish,49,66,18,69.1819867101558,210.02094722399488,0.714681835540587,77,1.2610040908843212,67859.91,2024-10-28 00:00:00
NEUTRAL,bullish,50,68,18,64.996033749145,192.14564026720473,0.6178242580571474,77,1.0092442870615947,67751.89,2024-10-28 01:00:00
NEUTRAL,bullish,50,68,18,60.85883700047569,180.10720159432094,0.6388760002463576,77,1.1184865928952847,67803.99,2024-10-28 02:00:00
NEUTRAL,bullish,47,64,18,53.24278299881158,162.52828580679488,0.5611352895783074,77,0.6509478363437182,67727.59,2024-10-28 03:00:00
NEUTRAL,bullish,47,64,18,51.457189404409185,148.23565052247432,0.5566731177512729,77,0.8699970220369169,67744.29,2024-10-28 04:00:00
NEUTRAL,bullish,47,64,18,53.41255226244465,148.5554872595676,0.684487445919022,77,1.0836711479385253,67909.85,2024-10-28 05:00:00
NEUTRAL,bullish,47,64,18,53.768353302832715,151.04589510476217,0.7257718260818022,77,1.1507605751198025,67959.15,2024-10-28 06:00:00
NEUTRAL,bullish,50,68,18,65.40771160871917,187.68133264609787,1.194375006145609,77,1.8027346880044925,68415.52,2024-10-28 07:00:00
NEUTRAL,bullish,50,68,18,69.04724112611983,207.26383974947385,1.0281157936755168,77,1.6392467200190497,68328.0,2024-10-28 08:00:00
