timestamp,type,price,size,sl,tp,atr,level,trend,rsi,capital,pnl,reason,hold_h,capital_after
2024-07-24 14:00:00,CLOSE_SHORT,66760.01,0.3634288519660044,,,,,,,,-161.82440102952023,STOP_LOSS,3.0,7141.014739803639
2024-07-24 15:00:00,OPEN_SHORT,66176.0,0.26808581949214383,66575.55571428571,65177.110714285714,399.5557142857132,趋势=bearish(+4); 距压力1.4%(+3),bearish,59.15243226167052,7141.014739803639,,,,
2024-07-24 17:00:00,CLOSE_SHORT,66586.01,0.26808581949214383,,,,,,,,-124.15451174927875,STOP_LOSS,2.0,7016.86022805436
2024-07-25 17:00:00,OPEN_SHORT,65051.98,0.22499757951294708,65519.775714285715,63882.49071428572,467.7957142857148,趋势=bearish(+4); RSI=73.0(+4),bearish,72.96480003829,7016.86022805436,,,,
2024-07-25 21:00:00,CLOSE_SHORT,65838.0,0.22499757951294708,,,,,,,,-188.63256892176287,STOP_LOSS,4.0,6828.227659132597
2024-07-25 21:00:00,OPEN_SHORT,65838.0,0.17278257921923892,66430.78785714286,64356.03035714286,592.7878571428575,中性趋势(+1); RSI=74.9(+4); 距压力0.2%(+3),neutral,74.91082392839449,6828.227659132597,,,,
2024-07-25 23:00:00,OPEN_SHORT,65799.95,0.1742908967217139,66387.60785714285,64330.80535714285,587.6578571428581,中性趋势(+1); RSI=71.3(+4); 距压力0.6%(+3),neutral,71.29039249007654,6828.227659132597,,,,
2024-07-26 01:00:00,CLOSE_SHORT,66430.01,0.1742908967217139,,,,,,,,-119.03231370923095,STOP_LOSS,2.0,6709.195345423366
2024-07-26 01:00:00,OPEN_SHORT,66430.01,0.16016913762930052,67058.33285714286,64859.20285714285,628.3228571428574,中性趋势(+1); RSI=79.7(+4); 距压力0.2%(+3),neutral,79.72359972387684,6709.195345423366,,,,
2024-07-26 02:00:00,CLOSE_SHORT,67014.01,0.17278257921923892,,,,,,,,-212.37584616451932,STOP_LOSS,5.0,6496.819499258847
2024-07-26 03:00:00,OPEN_SHORT,67042.01,0.152116241909012,67682.65357142857,65440.40107142856,640.6435714285726,中性趋势(+1); RSI=83.7(+4); 距压力0.7%(+3),neutral,83.72255534012945,6496.819499258847,,,,
2024-07-26 04:00:00,CLOSE_SHORT,67075.83,0.16016913762930052,,,,,,,,-111.99383856826353,STOP_LOSS,3.0,6384.825660690583
2024-07-26 13:00:00,CLOSE_SHORT,67887.88,0.152116241909012,,,,,,,,-136.88057665877568,STOP_LOSS,10.0,6247.945084031808
2024-07-31 01:00:00,OPEN_SHORT,66296.0,0.1815672459328291,66812.16785714285,65005.58035714286,516.1678571428555,趋势=bearish(+4); 距压力1.1%(+3),bearish,44.54880215214096,6247.945084031808,,,,
2024-07-31 03:00:00,OPEN_SHORT,66058.0,0.1996631571682023,66527.38642857142,64884.53392857143,469.38642857142776,趋势=bearish(+4); 距压力1.4%(+3),bearish,43.27260495265312,6247.945084031808,,,,
2024-07-31 17:00:00,CLOSE_SHORT,66686.0,0.1996631571682023,,,,,,,,-135.99009715568536,STOP_LOSS,14.0,6111.954986876122
2024-07-31 17:00:00,OPEN_SHORT,66686.0,0.21303114980174243,67116.35642857142,65610.10892857143,430.35642857143,趋势=bearish(+4); 距压力0.2%(+3),bearish,62.362204724375076,6111.954986876122,,,,
2024-07-31 19:00:00,CLOSE_SHORT,65256.83,0.21303114980174243,,,,,,,,293.21455524895646,TAKE_PROFIT,2.0,6405.169542125079
2024-07-31 20:00:00,CLOSE_SHORT,64595.81,0.1815672459328291,,,,,,,,299.19254967979396,TAKE_PROFIT,19.0,6704.362091804873
2024-08-03 01:00:00,OPEN_LONG,61342.01,0.10878776615409413,60417.59142857143,63653.05642857143,924.4185714285715,RSI=20.5(+4); 距支撑1.4%(+2),bearish,20.473702195512743,6704.362091804873,,,,
2024-08-03 18:00:00,CLOSE_LONG,60243.97,0.10878776615409413,,,,,,,,-124.744145611784,STOP_LOSS,17.0,6579.617946193089
2024-08-05 05:00:00,OPEN_LONG,52718.0,0.0731716752669056,51369.19571428571,56090.010714285716,1348.804285714286,RSI=18.8(+4); 距支撑0.8%(+2),bearish,18.774560329040867,6579.617946193089,,,,
2024-08-05 11:00:00,CLOSE_LONG,51340.0,0.0731716752669056,,,,,,,,-103.87620779176541,STOP_LOSS,6.0,6475.741738401323
2024-08-06 01:00:00,OPEN_SHORT,55723.98,0.06353779429448438,57252.77285714286,51901.997857142866,1528.7928571428565,趋势=bearish(+4); RSI=66.5(+2); 距压力1.0%(+3),bearish,66.52077768598826,6475.741738401323,,,,
2024-08-06 03:00:00,OPEN_SHORT,55665.73,0.07850834007229515,56903.00142857143,52572.55142857143,1237.2714285714283,趋势=bearish(+4); RSI=68.8(+2); 距压力1.1%(+3),bearish,68.78735617649806,6475.741738401323,,,,
2024-08-07 01:00:00,CLOSE_SHORT,56965.99,0.07850834007229515,,,,,,,,-105.61826601307712,STOP_LOSS,22.0,6370.123472388246
2024-08-07 01:00:00,OPEN_SHORT,56965.99,0.11852820620704083,57772.142857142855,54950.60785714285,806.1528571428577,趋势=strong_bear(+4); RSI=68.8(+2); 距压力0.1%(+3),strong_bear,68.75261642557896,6370.123472388246,,,,
2024-08-07 08:00:00,CLOSE_SHORT,57348.0,0.06353779429448438,,,,,,,,-106.06038637241227,STOP_LOSS,31.0,6264.063086015834
2024-08-07 18:00:00,CLOSE_SHORT,54805.01,0.11852820620704083,,,,,,,,250.83787659490463,TAKE_PROFIT,17.0,6514.900962610739
2024-08-15 15:00:00,OPEN_SHORT,59682.84,0.20560509548136255,60158.13714285714,58494.597142857136,475.2971428571431,中性趋势(+1); RSI=80.6(+4); 距压力0.2%(+3),neutral,80.60374639168029,6514.900962610739,,,,
2024-08-15 18:00:00,CLOSE_SHORT,57872.82,0.20560509548136255,,,,,,,,362.48131784370526,TAKE_PROFIT,3.0,6877.382280454444
2024-08-16 09:00:00,OPEN_SHORT,58672.51,0.18857544176919824,59219.56285714286,57304.87785714286,547.0528571428565,趋势=bearish(+4); RSI=71.0(+4),bearish,71.02040921917751,6877.382280454444,,,,
2024-08-16 17:00:00,OPEN_SHORT,59215.85,0.1782837947740576,59794.482142857145,57769.269642857136,578.6321428571438,趋势=strong_bear(+4); RSI=66.0(+2); 距压力0.2%(+3),strong_bear,65.98430322975094,6877.382280454444,,,,
2024-08-16 18:00:00,CLOSE_SHORT,59467.0,0.18857544176919824,,,,,,,,-158.7325868466669,STOP_LOSS,9.0,6718.649693607777
2024-08-18 02:00:00,CLOSE_SHORT,60126.0,0.1782837947740576,,,,,,,,-170.77568297094876,STOP_LOSS,33.0,6547.874010636829
2024-08-19 19:00:00,OPEN_SHORT,58967.53,0.21890284470820812,59416.21357142857,57845.821071428574,448.68357142857036,趋势=bearish(+4); 距压力1.5%(+3),bearish,59.76935318088481,6547.874010636829,,,,
2024-08-19 23:00:00,CLOSE_SHORT,59438.5,0.21890284470820812,,,,,,,,-113.46443949126478,STOP_LOSS,4.0,6434.409571145564
2024-08-19 23:00:00,OPEN_SHORT,59438.5,0.21300080865930762,59891.625714285714,58305.68571428572,453.1257142857139,中性趋势(+1); RSI=80.5(+4); 距压力0.3%(+3),neutral,80.52605323630058,6434.409571145564,,,,
2024-08-20 00:00:00,CLOSE_SHORT,60482.78,0.21300080865930762,,,,,,,,-232.6498163129254,STOP_LOSS,1.0,6201.7597548326385
2024-08-29 07:00:00,OPEN_SHORT,59583.88,0.20946836325128235,60027.98714285714,58473.61214285714,444.1071428571423,趋势=bearish(+4); 距压力1.1%(+3),bearish,64.39786378546266,6201.7597548326385,,,,
2024-08-29 09:00:00,OPEN_SHORT,59586.0,0.2739304701169988,59925.59857142857,58737.00357142857,339.59857142857174,趋势=bearish(+4); RSI=68.2(+2); 距压力1.1%(+3),bearish,68.23733617842923,6201.7597548326385,,,,
2024-08-29 11:00:00,CLOSE_SHORT,60067.06,0.20946836325128235,,,,,,,,-111.23615838106343,STOP_LOSS,4.0,6090.523596451575
2024-08-29 11:00:00,CLOSE_SHORT,60067.06,0.2739304701169988,,,,,,,,-144.88763954517708,STOP_LOSS,2.0,5945.635956906398
2024-08-29 11:00:00,OPEN_SHORT,60067.06,0.27757836055212953,60388.354999999996,59263.822499999995,321.29500000000087,趋势=bearish(+4); RSI=77.2(+4); 距压力0.7%(+3),bearish,77.17524562207656,5945.635956906398,,,,
2024-08-29 13:00:00,CLOSE_SHORT,60626.01,0.27757836055212953,,,,,,,,-168.55313843085605,STOP_LOSS,2.0,5777.082818475542
2024-08-29 13:00:00,OPEN_SHORT,60626.01,0.24854489340236063,60974.66428571429,59754.374285714286,348.65428571428595,趋势=strong_bear(+4); RSI=88.4(+4); 距压力0.1%(+3),strong_bear,88.42128648073573,5777.082818475542,,,,
2024-08-29 15:00:00,OPEN_SHORT,60779.99,0.2405919654854153,61140.169285714284,59879.54178571428,360.17928571428587,趋势=strong_bear(+4); RSI=96.5(+4); 距压力0.6%(+3),strong_bear,96.50750070458876,5777.082818475542,,,,
2024-08-29 18:00:00,CLOSE_SHORT,59161.0,0.24854489340236063,,,,,,,,352.21177443081797,TAKE_PROFIT,5.0,6129.29459290636
2024-08-29 18:00:00,CLOSE_SHORT,59161.0,0.2405919654854153,,,,,,,,377.9732507906865,TAKE_PROFIT,3.0,6507.267843697046
2024-08-31 05:00:00,OPEN_SHORT,59212.0,0.2845797291445269,59554.99357142857,58354.516071428574,342.99357142857065,趋势=bearish(+4); RSI=67.8(+2); 距压力1.2%(+3),bearish,67.79261987209341,6507.267843697046,,,,
2024-08-31 11:00:00,OPEN_SHORT,59120.99,0.5388128000285434,59302.14571428571,58668.10071428571,181.15571428571326,趋势=bearish(+4); 距压力1.4%(+3),bearish,52.33644859807817,6507.267843697046,,,,
2024-09-01 02:00:00,CLOSE_SHORT,58540.25,0.5388128000285434,,,,,,,,287.5511926168874,TAKE_PROFIT,15.0,6794.819036313934
2024-09-01 03:00:00,OPEN_SHORT,58524.21,0.4456453973034517,58752.91714285714,57952.442142857144,228.70714285714243,趋势=bearish(+4); 距压力1.4%(+3),bearish,32.98710941198857,6794.819036313934,,,,
2024-09-01 05:00:00,CLOSE_SHORT,57986.0,0.2845797291445269,,,,,,,,335.55387789267843,TAKE_PROFIT,24.0,7130.372914206612
2024-09-01 10:00:00,CLOSE_SHORT,57931.0,0.4456453973034517,,,,,,,,243.6022148029806,TAKE_PROFIT,7.0,7373.975129009593
2024-09-01 19:00:00,OPEN_SHORT,58514.0,0.24533575897780693,58964.85,57386.875,450.84999999999854,趋势=bearish(+4); 距压力1.1%(+3),bearish,59.14570775303724,7373.975129009593,,,,
2024-09-01 21:00:00,OPEN_SHORT,58351.11,0.24935264404353172,58794.69714285714,57242.14214285715,443.5871428571414,趋势=bearish(+4); 距压力1.4%(+3),bearish,47.506111035036675,7373.975129009593,,,,
2024-09-01 22:00:00,CLOSE_SHORT,57309.01,0.24533575897780693,,,,,,,,284.26092578449243,TAKE_PROFIT,3.0,7658.236054794085
2024-09-02 13:00:00,OPEN_SHORT,58181.22,0.2862066607416762,58582.58571428571,57177.805714285714,401.365714285714,趋势=bearish(+4); RSI=66.6(+2); 距压力1.0%(+3),bearish,66.64823930325889,7658.236054794085,,,,
2024-09-02 14:00:00,CLOSE_SHORT,58597.0,0.2862066607416762,,,,,,,,-132.36808716059386,STOP_LOSS,1.0,7525.867967633491
2024-09-02 15:00:00,OPEN_SHORT,58537.99,0.2760903499978241,58946.87071428571,57515.78821428571,408.8807142857139,趋势=strong_bear(+4); RSI=69.2(+2); 距压力0.5%(+3),strong_bear,69.17767685105379,7525.867967633491,,,,
2024-09-02 20:00:00,CLOSE_SHORT,58992.0,0.24935264404353172,,,,,,,,-171.51154193657203,STOP_LOSS,23.0,7354.356425696919
2024-09-02 20:00:00,CLOSE_SHORT,58992.0,0.2760903499978241,,,,,,,,-138.3273382322477,STOP_LOSS,5.0,7216.029087464672
2024-09-02 21:00:00,OPEN_SHORT,59047.0,0.25619254742095443,59469.49642857143,57990.75892857143,422.49642857142834,趋势=strong_bear(+4); RSI=76.9(+4); 距压力0.4%(+3),strong_bear,76.9061217749278,7216.029087464672,,,,
2024-09-03 14:00:00,CLOSE_SHORT,57672.84,0.25619254742095443,,,,,,,,340.08844970631435,TAKE_PROFIT,17.0,7556.117537170986
2024-09-04 15:00:00,OPEN_SHORT,58134.0,0.26310081308783456,58564.79214285714,57057.01964285714,430.7921428571431,趋势=strong_bear(+4); RSI=70.0(+2); 距压力0.2%(+3),strong_bear,69.97576256185931,7556.117537170986,,,,
2024-09-04 17:00:00,OPEN_SHORT,57878.0,0.24245894412998592,58345.46785714286,56709.330357142855,467.4678571428573,趋势=strong_bear(+4); RSI=65.2(+2); 距压力1.1%(+3),strong_bear,65.15911860575756,7556.117537170986,,,,
2024-09-05 06:00:00,CLOSE_SHORT,56914.01,0.26310081308783456,,,,,,,,308.87267096897085,TAKE_PROFIT,15.0,7864.990208139957
2024-09-05 11:00:00,CLOSE_SHORT,56698.01,0.24245894412998592,,,,,,,,274.98713812105416,TAKE_PROFIT,18.0,8139.977346261011
2024-09-07 13:00:00,OPEN_SHORT,54546.99,0.5007690675119758,54790.81428571428,53937.42928571428,243.8242857142863,趋势=bearish(+4); RSI=72.2(+4),bearish,72.16159193702276,8139.977346261011,,,,
2024-09-07 15:00:00,OPEN_SHORT,54780.0,0.5047645496600736,55021.89428571428,54175.264285714286,241.894285714286,趋势=bearish(+4); RSI=84.5(+4); 距压力0.1%(+3),bearish,84.49662752926821,8139.977346261011,,,,
2024-09-07 17:00:00,CLOSE_SHORT,54134.0,0.5047645496600736,,,,,,,,304.0875286157352,TAKE_PROFIT,2.0,8444.064874876745
2024-09-07 21:00:00,CLOSE_SHORT,53926.99,0.5007690675119758,,,,,,,,288.74865633186346,TAKE_PROFIT,8.0,8732.813531208609
2024-09-07 21:00:00,OPEN_SHORT,53926.99,0.452549962750945,54216.44357142857,53203.35607142857,289.4535714285718,趋势=bearish(+4); 距压力1.7%(+3),bearish,41.951350745405776,8732.813531208609,,,,
2024-09-07 23:00:00,OPEN_SHORT,54160.86,0.43717778069098795,54460.49142857143,53411.78142857143,299.63142857142884,趋势=bearish(+4); 距压力1.3%(+3),bearish,48.002655748559405,8732.813531208609,,,,
2024-09-08 01:00:00,CLOSE_SHORT,54275.0,0.452549962750945,,,,,,,,-177.07863515458666,STOP_LOSS,4.0,8555.734896054022
2024-09-08 01:00:00,OPEN_SHORT,54275.0,0.42634427998873997,54576.015,53522.4625,301.01499999999993,趋势=bearish(+4); 距压力1.1%(+3),bearish,48.89380530970483,8555.734896054022,,,,
2024-09-08 04:00:00,CLOSE_SHORT,54491.99,0.43717778069098795,,,,,,,,-163.7629232517029,STOP_LOSS,5.0,8391.97197280232
2024-09-08 05:00:00,OPEN_SHORT,54344.01,0.4460594844877612,54626.213571428576,53638.501071428575,282.2035714285724,趋势=bearish(+4); 距压力0.9%(+3),bearish,39.87355590340837,8391.97197280232,,,,
2024-09-08 10:00:00,CLOSE_SHORT,54608.01,0.42634427998873997,,,,,,,,-160.54556807962945,STOP_LOSS,9.0,8231.42640472269
2024-09-08 11:00:00,OPEN_SHORT,54556.08,0.580349346155606,54768.83357142857,54024.196071428574,212.75357142857163,趋势=bearish(+4); RSI=75.6(+4); 距压力0.5%(+3),bearish,75.62296858062889,8231.42640472269,,,,
2024-09-08 15:00:00,CLOSE_SHORT,53687.0,0.580349346155606,,,,,,,,479.2424894753676,TAKE_PROFIT,4.0,8710.668894198057
2024-09-08 17:00:00,OPEN_SHORT,54510.01,0.42423958100695364,54817.99642857143,53740.04392857143,307.9864285714284,趋势=bearish(+4); 距压力0.4%(+3),bearish,51.90728410724686,8710.668894198057,,,,
2024-09-08 23:00:00,CLOSE_SHORT,54869.95,0.4460594844877612,,,,,,,,-254.0868943500791,STOP_LOSS,18.0,8456.581999847978
2024-09-08 23:00:00,CLOSE_SHORT,54869.95,0.42423958100695364,,,,,,,,-171.26211814802082,STOP_LOSS,6.0,8285.319881699957
2024-09-08 23:00:00,OPEN_SHORT,54869.95,0.313682843464268,55266.14571428571,53879.46071428571,396.1957142857136,趋势=strong_bear(+4); 距压力0.8%(+3),strong_bear,56.874657454591464,8285.319881699957,,,,
2024-09-09 05:00:00,OPEN_SHORT,54668.0,0.29938333992759025,55083.11928571429,53630.201785714286,415.1192857142856,趋势=bearish(+4); RSI=72.1(+4); 距压力1.3%(+3),bearish,72.08464655556014,8285.319881699957,,,,
2024-09-09 08:00:00,CLOSE_SHORT,55244.0,0.29938333992759025,,,,,,,,-185.60713246153864,STOP_LOSS,3.0,8099.712749238419
2024-09-09 10:00:00,CLOSE_SHORT,55364.0,0.313682843464268,,,,,,,,-168.80640836643943,STOP_LOSS,11.0,7930.906340871979
2024-09-26 03:00:00,OPEN_SHORT,63514.34,0.3337274763369933,63870.809285714284,62623.16678571428,356.46928571428464,趋势=bearish(+4); 距压力1.5%(+3),bearish,45.50670537810483,7930.906340871979,,,,
2024-09-26 10:00:00,CLOSE_SHORT,64391.99,0.3337274763369933,,,,,,,,-309.9702622945297,STOP_LOSS,7.0,7620.93607857745
2024-10-01 03:00:00,OPEN_SHORT,63723.48,0.28162955823294195,64129.38214285715,62708.724642857145,405.9021428571427,趋势=bearish(+4); 距压力1.6%(+3),bearish,46.97422502821639,7620.93607857745,,,,
2024-10-01 05:00:00,OPEN_SHORT,63749.99,0.30743807647187965,64121.81785714286,62820.42035714286,371.8278571428569,趋势=bearish(+4); 距压力1.6%(+3),bearish,53.852502553595244,7620.93607857745,,,,
2024-10-01 14:00:00,CLOSE_SHORT,62598.0,0.28162955823294195,,,,,,,,302.7380901569195,TAKE_PROFIT,11.0,7923.674168734369
2024-10-01 14:00:00,CLOSE_SHORT,62598.0,0.30743807647187965,,,,,,,,338.6279165101623,TAKE_PROFIT,9.0,8262.302085244532
2024-10-04 03:00:00,OPEN_SHORT,60951.99,0.25695042471068075,61434.31857142857,59746.16857142857,482.3285714285718,趋势=bearish(+4); 距压力0.9%(+3),bearish,57.54771452331012,8262.302085244532,,,,
2024-10-04 05:00:00,OPEN_SHORT,61224.34,0.2978561291725943,61640.428571428565,60184.11857142857,416.0885714285718,趋势=bearish(+4); 距压力0.3%(+3),bearish,58.65158532238385,8262.302085244532,,,,
2024-10-04 07:00:00,CLOSE_SHORT,61443.64,0.25695042471068075,,,,,,,,-138.9095199534986,STOP_LOSS,4.0,8123.392565291033
2024-10-04 12:00:00,CLOSE_SHORT,61932.24,0.2978561291725943,,,,,,,,-225.52553072165392,STOP_LOSS,7.0,7897.867034569379
2024-10-08 19:00:00,OPEN_SHORT,62245.53,0.23975414981519427,62739.65285714286,61010.22285714286,494.12285714285827,趋势=bearish(+4); 距压力1.9%(+3),bearish,45.37595264015257,7897.867034569379,,,,
2024-10-08 21:00:00,OPEN_SHORT,62443.74,0.25204579647003594,62913.76571428571,61268.67571428571,470.02571428571537,趋势=bearish(+4); 距压力1.5%(+3),bearish,52.104556044940416,7897.867034569379,,,,
2024-10-09 18:00:00,CLOSE_SHORT,61196.01,0.25204579647003594,,,,,,,,302.019949923917,TAKE_PROFIT,21.0,8199.886984493296
2024-10-09 20:00:00,CLOSE_SHORT,60420.01,0.23975414981519427,,,,,,,,425.91216666890614,TAKE_PROFIT,25.0,8625.799151162202
2024-10-11 07:00:00,OPEN_SHORT,60674.69,0.38178595447531877,61013.58928571429,59827.44178571429,338.89928571428493,趋势=bearish(+4); RSI=74.7(+4); 距压力1.1%(+3),bearish,74.74779436394655,8625.799151162202,,,,
2024-10-11 09:00:00,CLOSE_SHORT,61086.0,0.38178595447531877,,,,,,,,-175.6269894349316,STOP_LOSS,2.0,8450.17216172727
2024-10-11 09:00:00,OPEN_SHORT,61086.0,0.41237881700298884,61393.36928571428,60317.576785714286,307.36928571428456,趋势=strong_bear(+4); RSI=80.4(+4); 距压力0.4%(+3),strong_bear,80.37358942713654,8450.17216172727,,,,
2024-10-11 11:00:00,OPEN_SHORT,61174.87,0.46717990573997187,61446.18428571429,60496.58428571429,271.3142857142848,趋势=strong_bear(+4); RSI=76.3(+4); 距压力0.2%(+3),strong_bear,76.32331208261519,8450.17216172727,,,,
2024-10-11 13:00:00,CLOSE_SHORT,61676.0,0.41237881700298884,,,,,,,,-263.5532813649261,STOP_LOSS,4.0,8186.6188803623445
2024-10-11 13:00:00,CLOSE_SHORT,61676.0,0.46717990573997187,,,,,,,,-257.0752493101354,STOP_LOSS,2.0,7929.543631052209
2024-10-11 13:00:00,OPEN_SHORT,61676.0,0.3870362613210983,61983.31785714286,60907.70535714286,307.31785714285644,趋势=strong_bear(+4); RSI=81.7(+4); 距压力0.3%(+3),strong_bear,81.73984619359163,7929.543631052209,,,,
2024-10-11 15:00:00,CLOSE_SHORT,62259.05,0.3870362613210983,,,,,,,,-244.84843552272287,STOP_LOSS,2.0,7684.695195529486
2024-10-11 15:00:00,OPEN_SHORT,62259.05,0.3647287204463206,62575.09428571429,61468.93928571429,316.04428571428485,中性趋势(+1); RSI=88.3(+4); 距压力0.3%(+3),neutral,88.32942550332365,7684.695195529486,,,,
2024-10-11 17:00:00,CLOSE_SHORT,62918.0,0.3647287204463206,,,,,,,,-258.6002564484006,STOP_LOSS,2.0,7426.094939081086
2024-10-22 07:00:00,OPEN_SHORT,67402.0,0.30146179190015915,67771.50428571428,66478.23928571428,369.5042857142856,趋势=bearish(+4); 距压力1.9%(+3),bearish,47.33768715191306,7426.094939081086,,,,
2024-10-22 11:00:00,OPEN_SHORT,67299.15,0.2966307745229111,67674.67214285713,66360.34464285713,375.5221428571427,趋势=bearish(+4); 距压力1.5%(+3),bearish,39.82461665170565,7426.094939081086,,,,
2024-10-22 22:00:00,CLOSE_SHORT,67724.0,0.2966307745229111,,,,,,,,-142.04439318126606,STOP_LOSS,11.0,7284.05054589982
2024-10-22 23:00:00,OPEN_SHORT,67426.0,0.26068820613028765,67845.1242857143,66378.18928571428,419.1242857142871,趋势=bearish(+4); 距压力0.6%(+3),bearish,58.09498992422998,7284.05054589982,,,,
2024-10-23 10:00:00,CLOSE_SHORT,66398.19,0.30146179190015915,,,,,,,,286.4761033137074,TAKE_PROFIT,27.0,7570.526649213527
2024-10-23 15:00:00,CLOSE_SHORT,66223.44,0.26068820613028765,,,,,,,,299.55687605847197,TAKE_PROFIT,16.0,7870.083525271999
2024-10-24 07:00:00,OPEN_SHORT,67123.08,0.28273088765079674,67540.61928571429,66079.23178571429,417.53928571428594,中性趋势(+1); RSI=71.5(+4); 距压力0.7%(+3),neutral,71.50327520305638,7870.083525271999,,,,
2024-10-24 13:00:00,CLOSE_SHORT,67905.99,0.28273088765079674,,,,,,,,-236.62359477859354,STOP_LOSS,6.0,7633.459930493405
2024-10-26 15:00:00,OPEN_SHORT,66886.49,0.46712861571473885,67131.60857142857,66273.69357142858,245.11857142857065,趋势=bearish(+4); 距压力1.5%(+3),bearish,56.511291213242885,7633.459930493405,,,,
2024-10-26 17:00:00,OPEN_SHORT,67062.0,0.5399268383997192,67274.06928571429,66531.8267857143,212.06928571428475,趋势=bearish(+4); 距压力0.8%(+3),bearish,55.633888601213854,7633.459930493405,,,,
2024-10-26 19:00:00,CLOSE_SHORT,67177.99,0.46712861571473885,,,,,,,,-161.2181334644083,STOP_LOSS,4.0,7472.241797028997
2024-10-26 21:00:00,OPEN_SHORT,67176.82,0.5541737837495532,67379.07357142858,66671.18607142859,202.2535714285706,趋势=bearish(+4); 距压力0.4%(+3),bearish,56.87692971944888,7472.241797028997,,,,
2024-10-27 03:00:00,CLOSE_SHORT,67289.57,0.5399268383997192,,,,,,,,-151.88715798428166,STOP_LOSS,10.0,7320.354639044715
2024-10-27 12:00:00,CLOSE_SHORT,67400.0,0.5541737837495532,,,,,,,,-153.51208327497443,STOP_LOSS,15.0,7166.842555769741
2024-11-02 15:00:00,OPEN_SHORT,69393.17,0.4450823120975628,69634.70428571428,68789.33428571429,241.53428571428438,趋势=bearish(+4); 距压力1.6%(+3),bearish,38.10516843038808,7166.842555769741,,,,
2024-11-02 17:00:00,OPEN_SHORT,69401.99,0.43598100175015797,69648.56642857143,68785.54892857144,246.576428571427,趋势=bearish(+4); 距压力0.7%(+3),bearish,43.2577841945705,7166.842555769741,,,,
2024-11-03 02:00:00,CLOSE_SHORT,68214.91,0.4450823120975628,,,,,,,,499.9239160881916,TAKE_PROFIT,11.0,7666.766471857933
2024-11-03 02:00:00,CLOSE_SHORT,68214.91,0.43598100175015797,,,,,,,,493.54498598967984,TAKE_PROFIT,9.0,8160.3114578476125
2024-11-03 19:00:00,OPEN_SHORT,68679.0,0.2672845367616063,69136.95642857143,67534.10892857143,457.95642857142855,趋势=bearish(+4); 距压力1.3%(+3),bearish,53.70246011234035,8160.3114578476125,,,,
2024-11-03 21:00:00,CLOSE_SHORT,69145.35,0.2672845367616063,,,,,,,,-139.3834707364622,STOP_LOSS,2.0,8020.92798711115
2024-11-03 21:00:00,OPEN_SHORT,69145.35,0.2557057094159802,69615.86714285715,67969.05714285714,470.51714285714326,趋势=bearish(+4); 距压力0.6%(+3),bearish,60.7110021452408,8020.92798711115,,,,
2024-11-03 23:00:00,OPEN_SHORT,68775.99,0.24430675026264992,69268.46071428571,67544.81321428572,492.470714285713,趋势=bearish(+4); 距压力0.9%(+3),bearish,57.53488109357733,8020.92798711115,,,,
2024-11-04 02:00:00,CLOSE_SHORT,69305.56,0.24430675026264992,,,,,,,,-142.87122763727893,STOP_LOSS,3.0,7878.056759473871
2024-11-04 11:00:00,OPEN_SHORT,68792.71,0.27482825965442004,69222.69071428572,67717.75821428573,429.980714285714,趋势=bearish(+4); 距压力1.0%(+3),bearish,43.93551671239054,7878.056759473871,,,,
2024-11-04 16:00:00,CLOSE_SHORT,67756.0,0.2557057094159802,,,,,,,,341.2621446483936,TAKE_PROFIT,19.0,8219.318904122265
2024-11-04 18:00:00,CLOSE_SHORT,67651.81,0.27482825965442004,,,,,,,,298.55203745133986,TAKE_PROFIT,7.0,8517.870941573605
2024-11-05 07:00:00,OPEN_SHORT,68893.99,0.26161302508708734,69382.37571428572,67673.02571428572,488.38571428571385,趋势=strong_bear(+4); RSI=66.0(+2); 距压力0.5%(+3),strong_bear,65.97731320330364,8517.870941573605,,,,
2024-11-05 11:00:00,OPEN_SHORT,68810.03,0.3217800723755201,69207.09642857143,67817.36392857143,397.0664285714291,趋势=strong_bear(+4); RSI=81.6(+4); 距压力0.7%(+3),strong_bear,81.57444231800051,8517.870941573605,,,,
2024-11-05 14:00:00,CLOSE_SHORT,69964.0,0.26161302508708734,,,,,,,,-294.4593765019963,STOP_LOSS,7.0,8223.411565071608
2024-11-05 14:00:00,CLOSE_SHORT,69964.0,0.3217800723755201,,,,,,,,-389.18643708607124,STOP_LOSS,3.0,7834.225127985537
2024-11-12 13:00:00,OPEN_LONG,86330.52,0.08093928458195856,84878.64928571429,89960.19678571429,1451.8707142857124,趋势=strong_bull(+4); RSI=35.7(+2),strong_bull,35.71950589774481,7834.225127985537,,,,
2024-11-12 15:00:00,OPEN_LONG,86632.0,0.08222022701578867,85202.74857142857,90205.12857142856,1429.2514285714267,趋势=strong_bull(+4); RSI=38.6(+2); 距支撑3.2%(+1),strong_bull,38.611606860771566,7834.225127985537,,,,
2024-11-13 14:00:00,CLOSE_LONG,91508.0,0.08093928458195856,,,,,,,,413.3038781054338,TAKE_PROFIT,25.0,8247.529006090972
2024-11-13 14:00:00,CLOSE_LONG,91508.0,0.08222022701578867,,,,,,,,395.04714243274975,TAKE_PROFIT,23.0,8642.576148523722
2024-11-25 05:00:00,OPEN_SHORT,98082.69,0.1946599230119069,98748.66500000001,96417.7525,665.9749999999996,中性趋势(+1); RSI=70.2(+4); 距压力0.4%(+3),neutral,70.17474083006553,8642.576148523722,,,,
