date,capital,position_value,total_equity,close,peak,dd,month
2024-07-07,10922.085138425055,810.3882167132222,11732.473355138276,56395.54,12065.518276411703,-2.7603034833947917,2024-07
2024-07-07,10922.085138425055,802.6611862463943,11724.746324671449,55857.81,12065.518276411703,-2.82434574241597,2024-07
2024-07-08,10922.085138425055,791.6854490904468,11713.7705875155,55094.0,12065.518276411703,-2.9153135475653427,2024-07
2024-07-08,10922.085138425055,789.7338971820544,11711.819035607108,54958.19,12065.518276411703,-2.931488169025308,2024-07
2024-07-08,10922.085138425055,795.8640204728299,11717.949158897885,55384.79,12065.518276411703,-2.8806812069840526,2024-07
2024-07-08,10922.085138425055,792.6339944219613,11714.719132847016,55160.01,12065.518276411703,-2.9074519264581085,2024-07
2024-07-08,10922.085138425055,797.4620772266206,11719.547215651675,55496.0,12065.518276411703,-2.8674363822100175,2024-07
2024-07-08,10922.085138425055,797.2134810406609,11719.298619465715,55478.7,12065.518276411703,-2.8694967676842675,2024-07
2024-07-08,10922.085138425055,799.444811431171,11721.529949856225,55633.98,12065.518276411703,-2.851003319335078,2024-07
2024-07-08,10922.085138425055,802.5778418603501,11724.662980285404,55852.01,12065.518276411703,-2.8250365074882646,2024-07
2024-07-08,10922.085138425055,830.4549583227775,11752.540096747833,57792.0,12065.518276411703,-2.5939886915239154,2024-07
2024-07-08,10922.085138425055,826.4334479989228,11748.518586423977,57512.14,12065.518276411703,-2.6273192972362063,2024-07
2024-07-08,10922.085138425055,816.4298225181299,11738.514960943185,56815.98,12065.518276411703,-2.7102301614992865,2024-07
2024-07-08,10922.085138425055,821.287219555122,11743.372357980177,57154.01,12065.518276411703,-2.6699716585016255,2024-07
2024-07-08,10922.085138425055,821.2455473620998,11743.330685787154,57151.11,12065.518276411703,-2.67031704103778,2024-07
2024-07-08,10922.085138425055,822.4655367371276,11744.550675162182,57236.01,12065.518276411703,-2.6602056695485614,2024-07
2024-07-08,10922.085138425055,807.3662642330297,11729.451402658084,56185.24,12065.518276411703,-2.78534967213664,2024-07
2024-07-08,10922.085138425055,801.2775257408416,11723.362664165896,55761.52,12065.518276411703,-2.8358136335902615,2024-07
2024-07-08,10922.085138425055,802.0029092938618,11724.088047718917,55812.0,12065.518276411703,-2.8298015955127998,2024-07
2024-07-08,10922.085138425055,808.8339876107132,11730.919126035767,56287.38,12065.518276411703,-2.773185061018747,2024-07
2024-07-08,10922.085138425055,808.7325373752869,11730.817675800341,56280.32,12065.518276411703,-2.7740258888481226,2024-07
2024-07-08,10922.085138425055,811.5632288592294,11733.648367284284,56477.31,12065.518276411703,-2.7505648868497485,2024-07
2024-07-08,10922.085138425055,808.4391076575241,11730.52424608258,56259.9,12065.518276411703,-2.7764578582922814,2024-07
2024-07-08,10922.085138425055,813.9365321004494,11736.021670525504,56642.47,12065.518276411703,-2.7308947559291403,2024-07
2024-07-08,10922.085138425055,814.5402041104014,11736.625342535455,56684.48,12065.518276411703,-2.7258914730520907,2024-07
2024-07-08,10922.085138425055,814.9733075233971,11737.058445948453,56714.62,12065.518276411703,-2.722301876624691,2024-07
2024-07-09,10922.085138425055,812.3354577050951,11734.42059613015,56531.05,12065.518276411703,-2.7441645911626913,2024-07
2024-07-09,10922.085138425055,812.7570653407053,11734.84220376576,56560.39,12065.518276411703,-2.740670272676316,2024-07
2024-07-09,10922.085138425055,822.8375688327633,11744.922707257818,57261.9,12065.518276411703,-2.657122237182762,2024-07
2024-07-09,10922.085138425055,821.493425061973,11743.578563487028,57168.36,12065.518276411703,-2.668262610434838,2024-07
2024-07-09,10922.085138425055,823.183879126499,11745.269017551553,57286.0,12065.518276411703,-2.6542519892099756,2024-07
2024-07-09,10922.085138425055,823.2627688988065,11745.347907323861,57291.49,12065.518276411703,-2.6535981443398144,2024-07
2024-07-09,10922.085138425055,825.913982558319,11747.999120983373,57475.99,12065.518276411703,-2.631624669195401,2024-07
2024-07-09,10922.085138425055,820.7530969983518,11742.838235423405,57116.84,12065.518276411703,-2.6743985098356124,2024-07
2024-07-09,10922.085138425055,827.9192772259884,11750.004415651043,57615.54,12065.518276411703,-2.615004623361232,2024-07
2024-07-09,10922.085138425055,827.5236787867126,11749.608817211767,57588.01,12065.518276411703,-2.6182833755060892,2024-07
2024-07-09,10922.085138425055,825.2022502409442,11747.287388665998,57426.46,12065.518276411703,-2.6375235647179136,2024-07
2024-07-09,10922.085138425055,825.2245233096285,11747.309661734684,57428.01,12065.518276411703,-2.6373389637072044,2024-07
2024-07-09,10922.085138425055,823.9312483537688,11746.016386778823,57338.01,12065.518276411703,-2.6480577320703405,2024-07
2024-07-09,10922.085138425055,823.7481780989058,11745.83331652396,57325.27,12065.518276411703,-2.6495750332808576,2024-07
2024-07-09,10922.085138425055,819.9363220151178,11742.021460440172,57060.0,12065.518276411703,-2.6811680075440574,2024-07
2024-07-09,10922.085138425055,825.9286396744856,11748.01377809954,57477.01,12065.518276411703,-2.6315031898206236,2024-07
2024-07-09,10922.085138425055,828.9893904033537,11751.074528828409,57690.01,12065.518276411703,-2.6061354380278687,2024-07
2024-07-09,10922.085138425055,826.5896468741472,11748.674785299201,57523.01,12065.518276411703,-2.6260247082127988,2024-07
2024-07-09,10922.085138425055,832.1146611827976,11754.199799607852,57907.5,12065.518276411703,-2.5802329387912395,2024-07
2024-07-09,10922.085138425055,831.4609825412191,11753.546120966274,57862.01,12065.518276411703,-2.5856506807116686,2024-07
2024-07-09,10922.085138425055,832.4272026304637,11754.512341055519,57929.25,12065.518276411703,-2.577642569770141,2024-07
2024-07-09,10922.085138425055,830.570059793849,11752.655198218903,57800.01,12065.518276411703,-2.5930347211396065,2024-07
2024-07-09,10922.085138425055,832.5241982521532,11754.609336677207,57936.0,12065.518276411703,-2.576838662142913,2024-07
2024-07-09,10922.085138425055,834.1623465295756,11756.24748495463,58050.0,12065.518276411703,-2.563261555549608,2024-07
2024-07-10,10922.085138425055,826.0631402698949,11748.14827869495,57486.37,12065.518276411703,-2.6303884379108537,2024-07
2024-07-10,10922.085138425055,830.5539657055094,11752.639104130563,57798.89,12065.518276411703,-2.5931681102570154,2024-07
2024-07-10,10922.085138425055,831.7561366255899,11753.841275050645,57882.55,12065.518276411703,-2.583204419576343,2024-07
2024-07-10,10922.085138425055,836.0305540519238,11758.115692476978,58180.01,12065.518276411703,-2.5477776991619367,2024-07
2024-07-10,10922.085138425055,852.8061982932506,11774.891336718305,59347.44,12065.518276411703,-2.4087397908267167,2024-07
2024-07-10,10922.085138425055,847.4544828286854,11769.53962125374,58975.01,12065.518276411703,-2.453095245287615,2024-07
2024-07-10,10922.085138425055,851.2403297161391,11773.325468141193,59238.47,12065.518276411703,-2.4217178373659487,2024-07
2024-07-10,10922.085138425055,847.497304599446,11769.582443024501,58977.99,12065.518276411703,-2.4527403349573635,2024-07
2024-07-10,10922.085138425055,844.3075137694266,11766.392652194481,58756.01,12065.518276411703,-2.479177581637897,2024-07
2024-07-10,10922.085138425055,840.4850240915569,11762.570162516611,58490.0,12065.518276411703,-2.510858687996529,2024-07
2024-07-10,10922.085138425055,842.870541596249,11764.955680021303,58656.01,12065.518276411703,-2.491087324263604,2024-07
2024-07-10,10922.085138425055,840.5137635350204,11762.598901960075,58492.0,12065.518276411703,-2.510620493144015,2024-07
2024-07-10,10922.085138425055,835.6056413803152,11757.690779805369,58150.44,12065.518276411703,-2.5512994100563637,2024-07
2024-07-10,10922.085138425055,829.9951272273607,11752.080265652416,57760.0,12065.518276411703,-2.5977998091641417,2024-07
2024-07-10,10922.085138425055,829.3201813976192,11751.405319822674,57713.03,12065.518276411703,-2.6033938152754357,2024-07
2024-07-10,10922.085138425055,829.1284893097173,11751.213627734773,57699.69,12065.518276411703,-2.6049825749416984,2024-07
2024-07-10,10922.085138425055,829.0859549333912,11751.171093358445,57696.73,12065.518276411703,-2.605335103323429,2024-07
2024-07-10,10922.085138425055,828.0955937116372,11750.180732136692,57627.81,12065.518276411703,-2.613543297941055,2024-07
2024-07-10,10922.085138425055,828.1293625577069,11750.214500982762,57630.16,12065.518276411703,-2.6132634189893524,2024-07
2024-07-10,10922.085138425055,824.7075007217192,11746.792639146774,57392.03,12065.518276411703,-2.6416240891039386,2024-07
2024-07-10,10922.085138425055,824.9546599355058,11747.03979836056,57409.23,12065.518276411703,-2.6395756133723203,2024-07
2024-07-10,10922.085138425055,825.3164895287119,11747.401627953766,57434.41,12065.518276411703,-2.6365767401791653,2024-07
2024-07-10,10922.085138425055,829.2871310376362,11751.37226946269,57710.73,12065.518276411703,-2.6036677393558296,2024-07
2024-07-10,10922.085138425055,829.5044012302205,11751.589539655275,57725.85,12065.518276411703,-2.6018669862708217,2024-07
2024-07-11,10922.085138425055,828.1111130111076,11750.196251436162,57628.89,12065.518276411703,-2.613414672720702,2024-07
2024-07-11,10922.085138425055,837.4724119304901,11759.557550355545,58280.35,12065.518276411703,-2.535827463411309,2024-07
2024-07-11,10922.085138425055,831.5756529206386,11753.660791345694,57869.99,12065.518276411703,-2.584700283250132,2024-07
2024-07-11,10922.085138425055,827.2361406548598,11749.321279079915,57568.0,12065.518276411703,-2.620666515005483,2024-07
2024-07-11,10922.085138425055,830.2823779647789,11752.367516389833,57779.99,12065.518276411703,-2.595419051613268,2024-07
2024-07-11,10922.085138425055,833.3577858098135,11755.442924234869,57994.01,12065.518276411703,-2.5699298204457355,2024-07
2024-07-11,10922.085138425055,833.3863815560597,11755.471519981114,57996.0,12065.518276411703,-2.569692816567489,2024-07
2024-07-11,10922.085138425055,836.1956621546219,11758.280800579676,58191.5,12065.518276411703,-2.546409269734248,2024-07
2024-07-11,10922.085138425055,835.729939473295,11757.815077898349,58159.09,12065.518276411703,-2.5502692173192383,2024-07
2024-07-11,10922.085138425055,837.6129478090269,11759.69808623408,58290.13,12065.518276411703,-2.5346626905825222,2024-07
2024-07-11,10922.085138425055,840.0868391023694,11762.171977527423,58462.29,12065.518276411703,-2.5141588776781147,2024-07
2024-07-11,10922.085138425055,844.6233602530909,11766.708498678145,58777.99,12065.518276411703,-2.476559820208777,2024-07
2024-07-11,10922.085138425055,845.1745827787219,11767.259721203776,58816.35,12065.518276411703,-2.4719912429375523,2024-07
2024-07-11,10922.085138425055,841.5794220986489,11763.664560523703,58566.16,12065.518276411703,-2.501788228012799,2024-07
2024-07-11,10922.085138425055,830.4263625765313,11752.511501001585,57790.01,12065.518276411703,-2.594225695402177,2024-07
2024-07-11,10922.085138425055,824.8509105446024,11746.936048969657,57402.01,12065.518276411703,-2.6404354967898884,2024-07
2024-07-11,10922.085138425055,828.2828311858023,11750.367969610857,57640.84,12065.518276411703,-2.611991458476925,2024-07
2024-07-11,10922.085138425055,830.5314052423905,11752.616543667446,57797.32,12065.518276411703,-2.5933550932162297,2024-07
2024-07-11,10922.085138425055,831.1629545125021,11753.248092937556,57841.27,12065.518276411703,-2.5881207613322426,2024-07
2024-07-11,10922.085138425055,824.5060372230397,11746.591175648095,57378.01,12065.518276411703,-2.643293835020058,2024-07
2024-07-11,10922.085138425055,827.0349645506149,11749.12010297567,57554.0,12065.518276411703,-2.622333878973082,2024-07
2024-07-11,10922.085138425055,825.6844981022626,11747.769636527317,57460.02,12065.518276411703,-2.6335266550927257,2024-07
2024-07-11,10922.085138425055,823.9394390951559,11746.024577520211,57338.58,12065.518276411703,-2.647989846537368,2024-07
2024-07-11,10922.085138425055,823.9582634306245,11746.043401855679,57339.89,12065.518276411703,-2.6478338289089782,2024-07
2024-07-12,10922.085138425055,821.6319491794673,11743.717087604522,57178.0,12065.518276411703,-2.6671145112457233,2024-07
2024-07-12,10922.085138425055,818.3557963218398,11740.440934746894,56950.01,12065.518276411703,-2.694267533458067,2024-07
2024-07-12,10922.085138425055,823.8575316812846,11745.942670106338,57332.88,12065.518276411703,-2.6486687018670456,2024-07
2024-07-12,10922.085138425055,817.8384863394958,11739.92362476455,56914.01,12065.518276411703,-2.698555040803321,2024-07
2024-07-12,10922.085138425055,819.3327937023831,11741.417932127437,57018.0,12065.518276411703,-2.686170099446854,2024-07
2024-07-12,10922.085138425055,819.4477514762374,11741.532889901291,57026.0,12065.518276411703,-2.6852173200367977,2024-07
2024-07-12,10922.085138425055,822.0917802748841,11744.176918699939,57210.0,12065.518276411703,-2.6633033936054975,2024-07
2024-07-12,10922.085138425055,820.6108367532073,11742.695975178262,57106.94,12065.518276411703,-2.675577574355551,2024-07
2024-07-12,10922.085138425055,823.7158462250093,11745.800984650064,57323.02,12065.518276411703,-2.649843002489929,2024-07
2024-07-12,10922.085138425055,818.355508927405,11740.44064735246,56949.99,12065.518276411703,-2.6942699154065872,2024-07
2024-07-12,10922.085138425055,821.5578014153313,11743.642939840385,57172.84,12065.518276411703,-2.6677290539652168,2024-07
2024-07-12,10922.085138425055,821.9989518724968,11744.08409029755,57203.54,12065.518276411703,-2.664072762979128,2024-07
2024-07-12,10922.085138425055,824.567683329269,11746.652821754324,57382.3,12065.518276411703,-2.642782907061417,2024-07
2024-07-12,10922.085138425055,831.2912761275668,11753.376414552622,57850.2,12065.518276411703,-2.5870572213157574,2024-07
2024-07-12,10922.085138425055,830.8574542284846,11752.942592653539,57820.01,12065.518276411703,-2.590652772614465,2024-07
2024-07-12,10922.085138425055,836.5189808935868,11758.604119318641,58214.0,12065.518276411703,-2.543729577643464,2024-07
2024-07-12,10922.085138425055,835.1108918610902,11757.196030286144,58116.01,12065.518276411703,-2.5553999344423888,2024-07
2024-07-12,10922.085138425055,835.7691688136227,11757.854307238676,58161.82,12065.518276411703,-2.5499440813455596,2024-07
2024-07-12,10922.085138425055,837.710230825151,11759.795369250205,58296.9,12065.518276411703,-2.5338564010067595,2024-07
2024-07-12,10922.085138425055,827.3512421259313,11749.436380550986,57576.01,12065.518276411703,-2.6197125446211738,2024-07
2024-07-12,10922.085138425055,826.862671587051,11748.947810012105,57542.01,12065.518276411703,-2.6237618571139145,2024-07
2024-07-12,10922.085138425055,827.6532936767331,11749.738432101787,57597.03,12065.518276411703,-2.6172091167212552,2024-07
2024-07-12,10922.085138425055,830.4551020199948,11752.540240445049,57792.01,12065.518276411703,-2.593987500549663,2024-07
2024-07-12,10922.085138425055,831.8502583029328,11753.935396727988,57889.1,12065.518276411703,-2.5824243314343636,2024-07
2024-07-13,10922.085138425055,831.0811907958483,11753.166329220903,57835.58,12065.518276411703,-2.588798425687637,2024-07
2024-07-13,10922.085138425055,831.7194938351738,11753.804632260228,57880.0,12065.518276411703,-2.583508118013309,2024-07
2024-07-13,10922.085138425055,832.6740744498156,11754.75921287487,57946.43,12065.518276411703,-2.5755964759870578,2024-07
2024-07-13,10922.085138425055,830.7710922008765,11752.856230625932,57814.0,12065.518276411703,-2.59136854814626,2024-07
2024-07-13,10922.085138425055,830.2230310140267,11752.308169439082,57775.86,12065.518276411703,-2.595910923983701,2024-07
2024-07-13,10922.085138425055,834.5362466890364,11756.621385114091,58076.02,12065.518276411703,-2.5601626405184037,2024-07
2024-07-13,10922.085138425055,833.9978132157469,11756.082951640801,58038.55,12065.518276411703,-2.564625221080256,2024-07
2024-07-13,10922.085138425055,835.8913114483429,11757.976449873397,58170.32,12065.518276411703,-2.5489317532223743,2024-07
2024-07-13,10922.085138425055,832.7243684758769,11754.809506900932,57949.93,12065.518276411703,-2.575179634995143,2024-07
2024-07-13,10922.085138425055,843.1868191715653,11765.27195759662,58678.02,12065.518276411703,-2.4884659899116803,2024-07
2024-07-13,10922.085138425055,839.7186868316013,11761.803825256657,58436.67,12065.518276411703,-2.5172101537388065,2024-07
2024-07-13,10922.085138425055,841.117291847755,11763.20243027281,58534.0,12065.518276411703,-2.505618401241218,2024-07
2024-07-13,10922.085138425055,844.4799504302079,11766.565088855263,58768.01,12065.518276411703,-2.4777484125228124,2024-07
2024-07-13,10922.085138425055,842.3203249511394,11764.405463376193,58617.72,12065.518276411703,-2.4956475647149845,2024-07
2024-07-13,10922.085138425055,844.9396378284074,11767.024776253462,58800.0,12065.518276411703,-2.473938485856854,2024-07
2024-07-13,10922.085138425055,845.3797824050516,11767.464920830105,58830.63,12065.518276411703,-2.4702905316906087,2024-07
2024-07-13,10922.085138425055,842.3816836629339,11764.466822087988,58621.99,12065.518276411703,-2.495139018704864,2024-07
2024-07-13,10922.085138425055,843.617623429084,11765.702761854138,58708.0,12065.518276411703,-2.4848954490725035,2024-07
2024-07-13,10922.085138425055,842.6950872939041,11764.780225718958,58643.8,12065.518276411703,-2.492541503838204,2024-07
2024-07-13,10922.085138425055,842.4160272978729,11764.501165722928,58624.38,12065.518276411703,-2.494854375856106,2024-07
2024-07-13,10922.085138425055,842.0083582923425,11764.093496717396,58596.01,12065.518276411703,-2.4982331698390277,2024-07
2024-07-13,10922.085138425055,843.3014895509849,11765.386627976039,58686.0,12065.518276411703,-2.4875155924501593,2024-07
2024-07-13,10922.085138425055,854.4887490108242,11776.57388743588,59464.53,12065.518276411703,-2.3947946731862757,2024-07
2024-07-13,10922.085138425055,850.7452928024793,11772.830431227534,59204.02,12065.518276411703,-2.425820743700494,2024-07
2024-07-14,10922.085138425055,858.648208663304,11780.733347088359,59753.99,12065.518276411703,-2.3603207321819264,2024-07
2024-07-14,10922.085138425055,857.9584620201787,11780.043600445233,59705.99,12065.518276411703,-2.3660374086422653,2024-07
2024-07-14,10922.085138425055,852.9292031112745,11775.014341536329,59356.0,12065.518276411703,-2.4077203168579553,2024-07
2024-07-14,10922.085138425055,854.5120279600297,11776.597166385085,59466.15,12065.518276411703,-2.3946017353557383,2024-07
2024-07-14,10922.085138425055,861.4648178199493,11783.549956245004,59950.0,12065.518276411703,-2.3369764456612887,2024-07
2024-07-14,10922.085138425055,865.9967406597167,11788.081879084772,60265.38,12065.518276411703,-2.2994154993683518,2024-07
2024-07-14,10922.085138425055,860.4013147145806,11782.486453139634,59875.99,12065.518276411703,-2.3457908461785792,2024-07
2024-07-14,10922.085138425055,863.0743703511256,11785.15950877618,60062.01,12065.518276411703,-2.3236363429462448,2024-07
2024-07-14,10922.085138425055,865.0859876963568,11787.171126121411,60202.0,12065.518276411703,-2.3069638942445234,2024-07
2024-07-14,10922.085138425055,864.8562158458657,11786.94135427092,60186.01,12065.518276411703,-2.3088682620903684,2024-07
2024-07-14,10922.085138425055,861.0410547260793,11783.126193151134,59920.51,12065.518276411703,-2.3404886287616047,2024-07
2024-07-14,10922.085138425055,863.607343330157,11785.692481755212,60099.1,12065.518276411703,-2.3192190194063693,2024-07
2024-07-14,10922.085138425055,856.203487905077,11778.288626330132,59583.86,12065.518276411703,-2.380582777311032,2024-07
2024-07-14,10922.085138425055,857.9001209499478,11779.985259375002,59701.93,12065.518276411703,-2.3665209441928696,2024-07
2024-07-14,10922.085138425055,862.3557405673195,11784.440878992375,60012.0,12065.518276411703,-2.3295924052333508,2024-07
2024-07-14,10922.085138425055,863.3903605320072,11785.475498957061,60084.0,12065.518276411703,-2.321017390542857,2024-07
2024-07-14,10922.085138425055,863.7256061400096,11785.810744565064,60107.33,12065.518276411703,-2.318238847588276,2024-07
2024-07-14,10922.085138425055,862.2631995593667,11784.348337984422,60005.56,12065.518276411703,-2.3303593926584454,2024-07
2024-07-14,10922.085138425055,862.4722790105641,11784.557417435619,60020.11,12065.518276411703,-2.3286265251064098,2024-07
2024-07-14,10922.085138425055,860.9761035838516,11783.061242008906,59915.99,12065.518276411703,-2.3410269491282967,2024-07
2024-07-14,10922.085138425055,863.3903605320072,11785.475498957061,60084.0,12065.518276411703,-2.321017390542857,2024-07
2024-07-14,10922.085138425055,880.5242419361073,11802.609380361162,61276.36,12065.518276411703,-2.1790103833710393,2024-07
2024-07-14,10040.68037224701,0.0,10040.68037224701,60861.4,12065.518276411703,-16.782021772933586,2024-07
2024-07-14,10040.68037224701,0.0,10040.68037224701,60797.91,12065.518276411703,-16.782021772933586,2024-07
2024-07-15,10040.68037224701,0.0,10040.68037224701,61211.99,12065.518276411703,-16.782021772933586,2024-07
2024-07-15,10040.68037224701,0.0,10040.68037224701,61390.0,12065.518276411703,-16.782021772933586,2024-07
2024-07-15,10040.68037224701,0.0,10040.68037224701,62482.0,12065.518276411703,-16.782021772933586,2024-07
2024-07-15,10040.68037224701,0.0,10040.68037224701,62647.87,12065.518276411703,-16.782021772933586,2024-07
2024-07-15,10040.68037224701,0.0,10040.68037224701,62610.0,12065.518276411703,-16.782021772933586,2024-07
2024-07-15,11039.68037224701,1003.0344992812649,12042.714871528275,62799.99,12065.518276411703,-0.18899648039164518,2024-07
2024-07-15,11039.68037224701,1004.1530107011658,12043.833382948176,62870.02,12065.518276411703,-0.17972616647493378,2024-07
2024-07-15,11039.68037224701,1003.6754512058776,12043.355823452888,62840.12,12065.518276411703,-0.18368421853989683,2024-07
2024-07-15,11039.68037224701,1004.3050630889634,12043.985435335973,62879.54,12065.518276411703,-0.17846594387766376,2024-07
2024-07-15,11039.68037224701,1000.4414630250758,12040.121835272086,62637.64,12065.518276411703,-0.2104877764701396,2024-07
2024-07-15,11039.68037224701,998.8174413033062,12038.497813550317,62535.96,12065.518276411703,-0.22394780101748257,2024-07
2024-07-15,11039.68037224701,997.5083852419741,12037.188757488984,62454.0,12065.518276411703,-0.23479736447048374,2024-07
2024-07-15,11039.68037224701,1000.0958313368471,12039.776203583857,62616.0,12065.518276411703,-0.21335240010512302,2024-07
2024-07-15,11039.68037224701,1004.7597827823031,12044.440155029313,62908.01,12065.518276411703,-0.17469718995493402,2024-07
2024-07-15,11039.68037224701,1009.7118671138795,12049.39223936089,63218.06,12065.518276411703,-0.133653910933442,2024-07
2024-07-15,11039.68037224701,1006.6443060214023,12046.324678268413,63026.0,12065.518276411703,-0.15907810757549093,2024-07
2024-07-15,11039.68037224701,1012.8057818239897,12052.486154071,63411.77,12065.518276411703,-0.1080112933580377,2024-07
2024-07-15,11039.68037224701,1007.5382526752915,12047.218624922301,63081.97,12065.518276411703,-0.15166900476358508,2024-07
2024-07-15,11039.68037224701,1014.1990097428526,12053.879381989864,63499.0,12065.518276411703,-0.0964641066815502,2024-07
2024-07-15,11039.68037224701,1011.6914230953521,12051.371795342362,63342.0,12065.518276411703,-0.1172471894307108,2024-07
2024-07-15,11039.68037224701,1017.9102379811532,12057.590610228164,63731.36,12065.518276411703,-0.06570514421281001,2024-07
2024-07-15,11039.68037224701,1014.7331097268807,12054.41348197389,63532.44,12065.518276411703,-0.0920374424323188,2024-07
2024-07-15,11039.68037224701,1027.688867593036,12067.369239840047,64343.6,12067.369239840047,0.0,2024-07
2024-07-15,11039.68037224701,1033.766810413672,12073.447182660682,64724.14,12073.447182660682,0.0,2024-07
2024-07-16,11039.68037224701,1031.966778469893,12071.647150716903,64611.44,12073.447182660682,-0.014909014107957565,2024-07
2024-07-16,11039.68037224701,1035.7463663951446,12075.426738642154,64848.08,12075.426738642154,0.0,2024-07
2024-07-16,11039.68037224701,1035.2964382686473,12074.976810515658,64819.91,12075.426738642154,-0.003725981170142514,2024-07
2024-07-16,11039.68037224701,1034.2140233189587,12073.894395565969,64752.14,12075.426738642154,-0.012689763346266678,2024-07
2024-07-16,11039.68037224701,1029.979396262578,12069.659768509588,64487.01,12075.426738642154,-0.047757899222824404,2024-07
2024-07-16,11039.68037224701,1016.6893467497205,12056.369718996732,63654.92,12075.426738642154,-0.1578165315221454,2024-07
2024-07-16,11039.68037224701,1004.6260980674014,12044.306470314412,62899.64,12075.426738642154,-0.25771568161773994,2024-07
2024-07-16,11039.68037224701,1004.5521482191343,12044.232520466145,62895.01,12075.426738642154,-0.25832808107879174,2024-07
2024-07-16,11039.68037224701,1003.3647979555981,12043.045170202608,62820.67,12075.426738642154,-0.26816086205817985,2024-07
2024-07-16,11039.68037224701,1009.2244050471171,12048.904777294127,63187.54,12075.426738642154,-0.2196358101627631,2024-07
2024-07-16,11039.68037224701,1013.3132087525954,12052.993580999606,63443.54,12075.426738642154,-0.18577527840702163,2024-07
2024-07-16,11039.68037224701,1018.1458233509023,12057.826195597912,63746.11,12075.426738642154,-0.14575503976119572,2024-07
2024-07-16,11039.68037224701,1018.1011020603737,12057.781474307383,63743.31,12075.426738642154,-0.14612538932727842,2024-07
2024-07-16,11039.68037224701,1012.9370707554702,12052.61744300248,63419.99,12075.426738642154,-0.1888901827931495,2024-07
2024-07-16,11039.68037224701,1019.5829739658201,12059.26334621283,63836.09,12075.426738642154,-0.13385359191985996,2024-07
2024-07-16,11039.68037224701,1036.228078581696,12075.908450828707,64878.24,12075.908450828707,0.0,2024-07
2024-07-16,11039.68037224701,1030.1868711068519,12069.867243353863,64500.0,12075.908450828707,-0.050026939997455694,2024-07
2024-07-16,11039.68037224701,1030.9458552946812,12070.626227541692,64547.52,12075.908450828707,-0.043741829515545616,2024-07
2024-07-16,11039.68037224701,1034.9056061332055,12074.585978380215,64795.44,12075.908450828707,-0.01095132887001082,2024-07
2024-07-16,11039.68037224701,1040.815045519885,12080.495417766895,65165.43,12080.495417766895,0.0,2024-07
2024-07-16,11039.68037224701,1032.6117233668742,12072.292095613884,64651.82,12080.495417766895,-0.06790551106824856,2024-07
2024-07-16,11039.68037224701,1030.1870308257467,12069.867403072756,64500.01,12080.495417766895,-0.0879766460447331,2024-07
2024-07-16,11039.68037224701,1032.0543044242133,12071.734676671223,64616.92,12080.495417766895,-0.07251971705388106,2024-07
2024-07-16,11039.68037224701,1038.8754192620986,12078.555791509109,65043.99,12080.495417766895,-0.016055850283540188,2024-07
2024-07-17,11039.68037224701,1046.245168503434,12085.925540750444,65505.41,12085.925540750444,0.0,2024-07
2024-07-17,11039.68037224701,1048.877016451046,12088.557388698056,65670.19,12088.557388698056,0.0,2024-07
2024-07-17,11039.68037224701,1047.9613480274716,12087.641720274481,65612.86,12088.557388698056,-0.00757467077445532,2024-07
2024-07-17,11039.68037224701,1049.3796518128095,12089.06002405982,65701.66,12089.06002405982,0.0,2024-07
2024-07-17,11039.68037224701,1051.42948410797,12091.10985635498,65830.0,12091.10985635498,0.0,2024-07
2024-07-17,11039.68037224701,1048.1394345951126,12087.819806842122,65624.01,12091.10985635498,-0.027210483999768276,2024-07
2024-07-17,11039.68037224701,1047.3705478358088,12087.05092008282,65575.87,12091.10985635498,-0.033569592207674304,2024-07
2024-07-17,11039.68037224701,1042.2935633285417,12081.973935575552,65258.0,12091.10985635498,-0.07555899241645488,2024-07
2024-07-17,11039.68037224701,1041.0418463504232,12080.722218597433,65179.63,12091.10985635498,-0.08591136695435286,2024-07
2024-07-17,11039.68037224701,1043.475163711867,12083.155535958878,65331.98,12091.10985635498,-0.06578651993573052,2024-07
2024-07-17,11039.68037224701,1040.0897620188468,12079.770134265857,65120.02,12091.10985635498,-0.09378561789481854,2024-07
2024-07-17,11039.68037224701,1033.7602619389875,12073.440634185998,64723.73,12091.10985635498,-0.1461339974485134,2024-07
2024-07-17,11039.68037224701,1033.8719054464143,12073.552277693425,64730.72,12091.10985635498,-0.1452106454257989,2024-07
2024-07-17,11039.68037224701,1040.440025555023,12080.120397802033,65141.95,12091.10985635498,-0.09088874953171784,2024-07
2024-07-17,11039.68037224701,1038.6853537773518,12078.365726024362,65032.09,12091.10985635498,-0.10540083153673808,2024-07
2024-07-17,11039.68037224701,1033.7647340680403,12073.44510631505,64724.01,12091.10985635498,-0.1460970105291528,2024-07
2024-07-17,11039.68037224701,1026.0661236224246,12065.746495869435,64242.0,12091.10985635498,-0.209768671254071,2024-07
2024-07-17,11039.68037224701,1026.6543683117713,12066.334740558781,64278.83,12091.10985635498,-0.2049035703962092,2024-07
2024-07-17,11039.68037224701,1030.25075866475,12069.93113091176,64504.0,12091.10985635498,-0.17515948241996018,2024-07
2024-07-17,11039.68037224701,1031.5569397859765,12071.237312032987,64585.78,12091.10985635498,-0.16435666004265825,2024-07
