signal,composite,technical_score,ai_score,price_score,rsi,macd,fear_greed,price_change_24h_pct,close,timestamp
SELL,37,47,27,40,27.636166887098554,-301.9081711322651,76,-1.281429377431731,64633.99,2024-06-18 14:00:00
SELL,36,43,27,40,39.03214067889562,-328.98970404372085,77,-1.012727940276592,64706.0,2024-06-18 15:00:00
SELL,37,47,27,40,26.38351369339594,-346.85791696245724,77,-1.8164587696136492,64700.99,2024-06-18 16:00:00
SELL,32,51,20,20,23.529236809231904,-364.1628938422364,77,-2.998591144991958,64610.0,2024-06-18 17:00:00
SELL,32,51,20,20,23.246163950086242,-368.14562052761903,77,-3.611649102225456,64678.01,2024-06-18 18:00:00
SELL,32,51,20,20,19.154003293519438,-388.2756129959089,77,-3.418401520182568,64412.19,2024-06-18 19:00:00
SELL,29,43,20,20,37.99670249613381,-357.79608443977486,76,-2.2010170797467477,64936.51,2024-06-18 20:00:00
SELL,29,43,20,20,40.796426697257836,-307.22248133238463,76,-2.0308538124136355,65220.02,2024-06-18 21:00:00
SELL,29,43,20,20,40.91540204126372,-259.3142454923218,76,-2.0643452952472385,65279.99,2024-06-18 22:00:00
SELL,36,43,27,40,43.62403906087682,-227.17389837554947,76,-1.9983811580388866,65175.32,2024-06-18 23:00:00
SELL,39,52,27,40,43.654650830366265,-202.0187671772219,76,-0.923878467510042,65142.54,2024-06-19 00:00:00
SELL,39,52,27,40,42.95816372200075,-188.539746811839,76,-0.15107319542377873,65035.59,2024-06-19 01:00:00
SELL,38,48,27,40,51.916465350290586,-152.50929214594362,76,-0.2130677804214942,65327.94,2024-06-19 02:00:00
SELL,36,44,27,40,62.7710425731826,-116.47484142883332,76,-0.14656488549618096,65404.0,2024-06-19 03:00:00
SELL,35,41,27,40,69.74965194784454,-85.195487260964,76,-0.22668973061209519,65425.56,2024-06-19 04:00:00
SELL,35,41,27,40,68.18207532129567,-60.71273983872379,76,-0.278858424468198,65413.09,2024-06-19 05:00:00
NEUTRAL,43,41,37,60,71.13941195282088,-25.929815335955936,76,0.15265648854962954,65599.99,2024-06-19 06:00:00
SELL,35,41,27,40,65.52738393827934,-20.168494824269146,76,-0.5262780423650582,65326.89,2024-06-19 07:00:00
SELL,36,44,27,40,60.61230312235143,-26.832206733066414,76,-0.8271115619284619,65183.89,2024-06-19 08:00:00
SELL,35,41,27,40,69.96206034636656,-21.954462995134236,76,-0.2493817007871657,65306.65,2024-06-19 09:00:00
NEUTRAL,46,48,37,60,65.12078696817179,-0.8633023686124943,77,0.12910419295208975,65520.0,2024-06-19 10:00:00
SELL,38,48,27,40,49.743854554378586,-9.05839529804507,77,-0.23865618211302841,65210.0,2024-06-19 11:00:00
SELL,38,48,27,40,47.706585011548114,-16.794967874688155,77,-0.06092106705379852,65192.21,2024-06-19 12:00:00
NEUTRAL,46,48,37,60,47.77348696534913,-30.800943906251632,77,0.37971130713712054,65090.22,2024-06-19 13:00:00
NEUTRAL,42,39,37,60,45.27592636673804,-52.44778046765714,77,0.49204760529251157,64952.02,2024-06-19 14:00:00
NEUTRAL,42,39,37,60,47.07174344564472,-71.20461503323168,77,0.3338175748771377,64922.0,2024-06-19 15:00:00
NEUTRAL,44,43,37,60,37.68771320699753,-85.06795134490676,77,0.34198858471872207,64922.26,2024-06-19 16:00:00
NEUTRAL,44,43,37,60,40.76785930657251,-82.05856581879198,77,0.7336170871382164,65083.99,2024-06-19 17:00:00
NEUTRAL,44,43,37,60,37.58449653235025,-87.61954791862809,77,0.4560900992470307,64973.0,2024-06-19 18:00:00
NEUTRAL,44,43,37,60,36.03215014623288,-98.2363908980551,77,0.7293960972294178,64882.01,2024-06-19 19:00:00
SELL,37,47,27,40,28.935245696891442,-106.01327481757471,77,-0.09509288380296077,64874.76,2024-06-19 20:00:00
SELL,36,43,27,40,39.780728159954236,-100.55808957141562,77,-0.3306346732184329,65004.38,2024-06-19 21:00:00
SELL,36,43,27,40,39.1512611331487,-108.56934797318536,77,-0.6801165257531383,64836.01,2024-06-19 22:00:00
SELL,36,43,27,40,39.73760284634194,-102.57145244210551,77,-0.30832222994838787,64974.37,2024-06-19 23:00:00
SELL,36,43,27,40,36.20235284885653,-86.84032115773152,77,-0.06835778893484745,65098.01,2024-06-20 00:00:00
NEUTRAL,42,39,37,60,47.990248171532045,-68.6955280300026,78,0.18908108621755737,65158.56,2024-06-20 01:00:00
SELL,34,39,27,40,50.201405224236204,-50.59433081562747,78,-0.19974608107955483,65197.45,2024-06-20 02:00:00
SELL,38,48,27,40,54.13526978521625,-36.431007290797425,78,-0.32721240291113673,65189.99,2024-06-20 03:00:00
SELL,36,44,27,40,64.94700840265216,-15.664061426148692,78,-0.1827267508294872,65306.01,2024-06-20 04:00:00
NEUTRAL,52,63,37,60,71.729378510334,17.371056404292176,78,0.15415874712538802,65513.93,2024-06-20 05:00:00
NEUTRAL,44,63,27,40,69.24805739889977,39.171207907857024,78,-0.20541161667860797,65465.24,2024-06-20 06:00:00
NEUTRAL,52,63,37,60,73.5896733339424,87.20299375357718,77,0.8142894908972353,65858.84,2024-06-20 07:00:00
NEUTRAL,52,63,37,60,71.11210482651535,110.4225069517488,77,0.7774006736940731,65690.63,2024-06-20 08:00:00
NEUTRAL,50,59,37,60,75.58030208676793,129.6981653611292,77,0.6329217621789063,65719.99,2024-06-20 09:00:00
NEUTRAL,50,59,37,60,81.47666011065083,182.37056821335864,77,1.052335164835183,66209.49,2024-06-20 10:00:00
NEUTRAL,54,68,37,60,78.70318834012288,218.39765798974258,77,1.4719368195062144,66169.85,2024-06-20 11:00:00
NEUTRAL,54,68,37,60,77.87883218794192,228.98962111381115,77,1.2083959111065745,65979.99,2024-06-20 12:00:00
NEUTRAL,56,79,32,60,53.058879986039805,167.88224611284386,85,0.08054973542876986,65142.65,2024-06-20 13:00:00
NEUTRAL,50,79,27,40,47.40938434948015,102.8859580509743,75,0.0,64952.02,2024-06-20 14:00:00
NEUTRAL,52,83,27,40,44.31306051961327,41.15478127258393,75,-0.13981393056282654,64831.23,2024-06-20 15:00:00
NEUTRAL,42,59,27,40,44.65689846294107,-3.150440206474741,75,-0.05277080619190411,64888.0,2024-06-20 16:00:00
SELL,38,48,27,40,46.297237699261,-31.2836998814455,75,-0.17511218964909592,64970.02,2024-06-20 17:00:00
NEUTRAL,46,48,37,60,46.83367107508531,-41.32299222074653,75,0.22010681359949658,65116.01,2024-06-20 18:00:00
NEUTRAL,47,52,37,60,41.884824080520275,-53.98337234731298,75,0.2589161464017442,65050.0,2024-06-20 19:00:00
NEUTRAL,47,52,37,60,43.61386294414467,-59.299472191800305,75,0.3471766215397132,65099.99,2024-06-20 20:00:00
NEUTRAL,49,56,37,60,33.932915679508994,-66.73984133271733,75,0.07088753096329281,65050.46,2024-06-20 21:00:00
NEUTRAL,47,52,37,60,35.450634152013606,-76.63563092936965,75,0.23742978631782208,64989.95,2024-06-20 22:00:00
NEUTRAL,41,56,27,40,32.990066198659875,-93.08486060276482,75,-0.16064796011104887,64869.99,2024-06-20 23:00:00
NEUTRAL,42,59,27,40,16.353937167505947,-107.9421788870095,76,-0.40863000266828653,64832.0,2024-06-21 00:00:00
NEUTRAL,42,59,27,40,21.96307683694367,-107.50501026199345,76,-0.2924865129002141,64967.98,2024-06-21 01:00:00
NEUTRAL,42,59,27,40,22.044121021404862,-120.45429398585838,76,-0.631082964134333,64786.0,2024-06-21 02:00:00
NEUTRAL,41,56,27,40,29.83187685756107,-151.55205993491109,78,-1.0490107453613673,64506.14,2024-06-21 03:00:00
SELL,36,43,27,40,40.90985276295102,-161.11786448263592,77,-0.9738919894202724,64670.0,2024-06-21 04:00:00
SELL,36,43,27,40,44.10137736452203,-167.45679551595094,78,-1.3011889227222295,64661.47,2024-06-21 05:00:00
SELL,36,43,27,40,40.80675687127486,-173.21354438232083,78,-1.2794576175081618,64627.64,2024-06-21 06:00:00
SELL,30,47,20,20,28.171110719703833,-209.73357788865542,77,-2.5163060873832577,64201.63,2024-06-21 07:00:00
SELL,30,51,15,20,16.076524680266388,-280.78712461995747,86,-3.1221956616948376,63639.64,2024-06-21 08:00:00
SELL,30,47,20,20,31.520242143185087,-296.5321298980998,76,-2.4649882022197533,64100.0,2024-06-21 09:00:00
SELL,30,47,20,20,27.903698836795357,-321.76058554452175,76,-3.4941667727692916,63896.02,2024-06-21 10:00:00
SELL,30,47,20,20,27.14166363188457,-347.9125597912134,76,-3.626802841475396,63770.0,2024-06-21 11:00:00
SELL,30,47,20,20,29.223230178644258,-359.85906314927706,76,-3.2625042834956597,63827.39,2024-06-21 12:00:00
SELL,30,47,20,20,28.290702985508517,-382.04394112895534,75,-2.3447618418962146,63615.21,2024-06-21 13:00:00
SELL,36,43,27,40,41.1960920337611,-346.59956984660676,75,-1.122644068652523,64222.84,2024-06-21 14:00:00
SELL,37,47,27,40,33.798932477637535,-354.03364283226983,74,-1.695494594194813,63732.02,2024-06-21 15:00:00
SELL,37,47,27,40,34.776744650260696,-361.78485508220183,74,-1.8966681050425316,63657.29,2024-06-21 16:00:00
SELL,36,43,27,40,37.865728201611134,-362.63797174431966,74,-1.9993529323216963,63671.04,2024-06-21 17:00:00
SELL,36,43,27,40,43.409675003109975,-319.2103227275293,74,-1.449720276165567,64172.01,2024-06-21 18:00:00
SELL,36,43,27,40,44.39297483327503,-276.76176212773134,74,-1.2574788624135302,64232.01,2024-06-21 19:00:00
SELL,36,43,27,40,44.420116426115364,-242.86238545122615,74,-1.381674559397017,64200.52,2024-06-21 20:00:00
SELL,34,39,27,40,48.33399670210955,-222.79612297873973,74,-1.4850471464767478,64084.43,2024-06-21 21:00:00
SELL,36,44,27,40,58.51586252478517,-198.90459399911197,75,-1.2847063276706594,64155.02,2024-06-21 22:00:00
SELL,38,48,27,40,50.84513600558763,-178.83362862761714,75,-1.1198244365383747,64143.56,2024-06-21 23:00:00
SELL,38,48,27,40,53.260900492234505,-168.01787366559438,75,-1.1962148321816413,64056.47,2024-06-22 00:00:00
SELL,36,44,27,40,57.72754484837232,-150.62048304104246,75,-1.2677783732848114,64144.33,2024-06-22 01:00:00
SELL,36,44,27,40,59.43068394796599,-122.58423132047028,75,-0.7449140246349462,64303.4,2024-06-22 02:00:00
SELL,35,41,27,40,65.24747388251419,-97.3030172223589,75,-0.2770123898283239,64327.45,2024-06-22 03:00:00
SELL,38,48,27,40,54.00282212135135,-73.46248746204947,76,-0.47300139168083843,64364.11,2024-06-22 04:00:00
SELL,33,37,27,40,75.94590339678119,-49.15252839100867,77,-0.3669263937241207,64424.21,2024-06-22 05:00:00
SELL,33,37,27,40,80.54262156414788,-29.084241045988165,77,-0.3058134259583012,64430.0,2024-06-22 06:00:00
NEUTRAL,41,37,37,60,81.64879736359445,-5.85029237344861,77,0.49589083641645715,64520.0,2024-06-22 07:00:00
NEUTRAL,44,44,37,60,55.4682102511437,-5.995770850822737,78,1.0206060247983872,64289.15,2024-06-22 08:00:00
NEUTRAL,49,56,37,60,54.484035345534906,-3.1026184231086518,78,0.35255850234008346,64325.99,2024-06-22 09:00:00
NEUTRAL,47,52,37,60,55.39375006063685,-1.939691382329329,78,0.6505726021746039,64311.71,2024-06-22 10:00:00
NEUTRAL,47,52,37,60,59.40754768023833,-4.711874568245548,78,0.7766347812451002,64265.26,2024-06-22 11:00:00
NEUTRAL,47,52,37,60,57.736057546474996,-4.231142026517773,78,0.7370660150759711,64297.84,2024-06-22 12:00:00
NEUTRAL,47,52,37,60,57.58757806928478,-4.9103271630447125,78,1.0513051831472442,64284.0,2024-06-22 13:00:00
NEUTRAL,44,44,37,60,63.74105160685262,-5.070596689794911,78,0.1013969484999544,64287.96,2024-06-22 14:00:00
NEUTRAL,47,52,37,60,60.519138044700924,-3.613137239939533,78,0.9023093885930589,64307.08,2024-06-22 15:00:00
NEUTRAL,49,56,37,60,51.42193663315926,-1.2973141696493258,78,1.043069851072831,64321.28,2024-06-22 16:00:00
NEUTRAL,50,59,37,60,44.692195107381,-4.646144366211956,78,0.9193033441891263,64256.37,2024-06-22 17:00:00
NEUTRAL,44,43,37,60,41.89625957072867,-6.8627361798571656,78,0.13837808726888667,64260.81,2024-06-22 18:00:00
NEUTRAL,44,43,37,60,39.43512249370344,-5.792969239773811,78,0.09808193765070694,64295.01,2024-06-22 19:00:00
NEUTRAL,44,43,37,60,38.161799283269815,-5.767904323874973,78,0.13001452324685747,64283.99,2024-06-22 20:00:00
NEUTRAL,48,54,37,60,33.41190850357903,-2.01222207552928,78,0.38319760353646704,64330.0,2024-06-22 21:00:00
NEUTRAL,45,47,37,60,53.74094253777463,-0.1803659313809476,79,0.2505961341762619,64315.79,2024-06-22 22:00:00
NEUTRAL,47,51,37,60,41.4235924932978,-3.033238001560676,79,0.18466390078755168,64262.01,2024-06-22 23:00:00
NEUTRAL,53,67,37,60,64.36996196391854,11.870901977665199,78,0.6556090274721704,64476.43,2024-06-23 00:00:00
NEUTRAL,52,63,37,60,70.0149925037487,23.393508491550165,78,0.5173645121868242,64476.19,2024-06-23 01:00:00
NEUTRAL,52,63,37,60,69.92366702834474,34.62593799967726,78,0.31688837604231246,64507.17,2024-06-23 02:00:00
NEUTRAL,53,67,37,60,60.965611100046615,35.770024503202876,78,0.13787271219363184,64416.14,2024-06-23 03:00:00
NEUTRAL,53,67,37,60,57.072626751272125,33.21784128512809,78,0.021611422887679588,64378.02,2024-06-23 04:00:00
NEUTRAL,45,67,27,40,55.88501146011549,30.99766535888193,78,-0.06862327066176066,64380.0,2024-06-23 05:00:00
NEUTRAL,49,76,27,40,55.32982479079511,29.423480056451808,78,-0.06751513270215614,64386.5,2024-06-23 06:00:00
NEUTRAL,49,76,27,40,63.8005905853739,30.14987641431071,78,-0.16232176069436166,64415.27,2024-06-23 07:00:00
NEUTRAL,57,76,37,60,61.387244121130344,28.79272397200839,78,0.16531560924355482,64395.43,2024-06-23 08:00:00
NEUTRAL,57,76,37,60,60.667264079409726,29.266376913546992,78,0.14429626345431323,64418.81,2024-06-23 09:00:00
NEUTRAL,50,79,27,40,51.58321977522829,20.272955407192057,78,-0.00950060261187824,64305.6,2024-06-23 10:00:00
NEUTRAL,58,79,37,60,50.851541699513426,15.855625675350893,78,0.11855549950314792,64341.45,2024-06-23 11:00:00
NEUTRAL,58,79,37,60,54.34569184569173,14.969391547259875,78,0.1215437408161879,64375.99,2024-06-23 12:00:00
NEUTRAL,55,71,37,60,52.49490977045154,7.866280574577104,78,0.021451683155992995,64297.79,2024-06-23 13:00:00
NEUTRAL,41,56,27,40,26.626343644192673,-6.22676968122687,79,-0.14925034174361196,64192.01,2024-06-23 14:00:00
NEUTRAL,42,59,27,40,22.940001982468672,-25.015834472171264,79,-0.3313476525446335,64094.0,2024-06-23 15:00:00
NEUTRAL,42,59,27,40,15.565746328945224,-52.73437999816815,78,-0.6122235129649156,63927.49,2024-06-23 16:00:00
NEUTRAL,41,56,27,40,34.328468932481215,-58.46219338748779,78,-0.21162104239627055,64120.39,2024-06-23 17:00:00
SELL,39,52,27,40,35.44447848732894,-62.95444383910217,78,-0.23160305635735456,64111.98,2024-06-23 18:00:00
SELL,39,52,27,40,37.879330314835975,-62.7411991064364,78,-0.22588067098830988,64149.78,2024-06-23 19:00:00
SELL,39,56,22,40,26.1084872539669,-94.54733273063175,87,-0.846213808445917,63740.01,2024-06-23 20:00:00
NEUTRAL,41,56,27,40,30.033033327267646,-110.04025984097825,77,-0.754438053785178,63844.67,2024-06-23 21:00:00
SELL,37,47,27,40,26.892899667857037,-135.81642484378244,77,-1.022765949077209,63657.99,2024-06-23 22:00:00
SELL,37,51,22,40,20.083650942929097,-190.19995668536285,87,-1.6370480786393027,63210.01,2024-06-23 23:00:00
SELL,30,51,15,20,19.91802071572313,-241.0117841203828,87,-2.1657991920458364,63080.0,2024-06-24 00:00:00
SELL,35,47,22,40,27.082029643667937,-259.2496342860468,86,-1.799423942388667,63315.99,2024-06-24 01:00:00
SELL,30,51,15,20,21.660506113164487,-305.28897975161817,86,-2.5210065795786663,62880.94,2024-06-24 02:00:00
SELL,30,51,15,20,22.158317464872667,-339.39149850952526,86,-2.4126562069692437,62862.0,2024-06-24 03:00:00
SELL,30,51,15,20,22.91137007065673,-363.9198935647437,86,-2.387538479748208,62840.97,2024-06-24 04:00:00
SELL,30,51,15,20,19.54877185058953,-421.0267570004362,86,-3.209055607331468,62314.01,2024-06-24 05:00:00
SELL,30,51,15,20,23.263099850026336,-453.71211431328993,85,-3.0775084839213207,62405.0,2024-06-24 06:00:00
SELL,30,51,15,20,19.238005818272953,-470.0814157485729,86,-3.0416235156663918,62456.0,2024-06-24 07:00:00
SELL,28,47,15,20,26.76375774788147,-455.61837367367116,85,-2.5848262834800573,62730.92,2024-06-24 08:00:00
